date,protocol,chain,apy,stablecoin,tvl,gasCost,bridgeFee
2024-07-01,Pendle,Arbitrum,15.42,DAI,69660692,2.38,5.79
2024-07-01,Pendle,Optimism,13.44,USDC,75378466,1.9,4.09
2024-07-01,Pendle,Optimism,12.57,USDT,72186887,1.92,3.23
2024-07-01,Pendle,Optimism,13.11,DAI,70459913,1.72,3.72
2024-07-01,Pendle,Base,13.53,USDC,73997990,1.34,4.81
2024-07-01,Pendle,Base,14.04,USDT,77216477,1.19,3.23
2024-07-01,Convex,Ethereum,5.12,USDC,146540080,16.5,0
2024-07-01,Convex,Ethereum,5.76,USDT,157718519,10.15,0
2024-07-01,Convex,Ethereum,4.23,DAI,150212346,14.09,0
2024-07-01,Balancer,Ethereum,6.95,USDC,109173599,20.45,0
2024-07-01,Balancer,Ethereum,10.02,USDT,98985008,13.02,0
2024-07-01,Balancer,Ethereum,7.72,DAI,117895142,15.64,0
2024-07-01,Balancer,Arbitrum,10.1,USDC,117057945,1.53,7.01
2024-07-01,Balancer,Optimism,6.77,USDC,101761646,1.59,2.58
2024-07-01,Balancer,Optimism,7.22,DAI,104418597,1.85,3.99
2024-07-01,Balancer,Polygon,9.68,USDC,118206502,0.97,3.45
2024-07-01,Balancer,Polygon,10.84,USDT,110751056,0.64,2.54
2024-07-01,Balancer,Polygon,11.15,DAI,105338353,1.05,2.71
2024-07-01,Balancer,Base,9.24,USDC,109664645,1.35,4.79
2024-07-01,Balancer,Base,9.11,USDT,100846191,1.28,4.21
2024-07-01,Balancer,Base,7.36,DAI,104161064,1.36,4.48
2024-07-02,Aave,Ethereum,2.98,USDC,268598964,21.98,0
2024-07-02,Aave,Ethereum,2.82,USDT,220678981,19.98,0
2024-07-02,Aave,Ethereum,3.03,DAI,250186335,19.68,0
2024-07-02,Aave,Arbitrum,3.92,USDC,259545573,1.91,5.01
2024-07-02,Aave,Arbitrum,3.49,USDT,247350464,2.46,3.86
2024-07-02,Aave,Arbitrum,3.36,DAI,262477095,2.07,3.91
2024-07-02,Aave,Optimism,3.77,USDC,249074829,1.37,3.82
2024-07-02,Aave,Optimism,3.49,USDT,272467940,1.93,4.02
2024-07-02,Aave,Optimism,3.19,DAI,249569326,1.91,4.58
2024-07-02,Aave,Polygon,3.84,USDT,263863782,0.95,2.29
2024-07-02,Aave,Polygon,3.6,DAI,247909989,1.05,2.76
2024-07-02,Aave,Base,3.39,USDC,242756481,1.17,4.0
2024-07-02,Aave,Base,4.05,USDT,273564998,1.29,4.24
2024-07-02,Aave,Base,3.68,DAI,242078646,1.41,3.52
2024-07-02,Compound,Ethereum,2.77,USDC,173429060,19.16,0
2024-07-02,Compound,Ethereum,3.32,USDT,174187399,23.88,0
2024-07-02,Compound,Ethereum,2.79,DAI,178346315,22.14,0
2024-07-02,Compound,Arbitrum,3.52,USDC,185933190,1.71,3.74
2024-07-02,Compound,Arbitrum,3.38,USDT,180311250,1.96,4.74
2024-07-02,Compound,Arbitrum,4.01,DAI,194313532,2.68,7.61
2024-07-02,Compound,Optimism,3.29,USDC,186930734,1.62,4.84
2024-07-02,Compound,Optimism,3.29,USDT,183564280,1.63,2.6
2024-07-02,Compound,Optimism,3.41,DAI,185444700,2.03,4.71
2024-07-02,Compound,Polygon,3.58,USDC,181083118,1.17,2.05
2024-07-02,Compound,Polygon,3.54,USDT,180867211,0.89,3.93
2024-07-02,Compound,Polygon,4.18,DAI,188084160,1.06,3.0
2024-07-02,Compound,Base,3.73,USDC,172646920,1.56,4.23
2024-07-02,Compound,Base,3.32,USDT,171109761,1.21,3.5
2024-07-02,Compound,Base,3.11,DAI,185605303,1.29,4.78
2024-07-02,Curve,Ethereum,6.38,USDC,301225198,18.17,0
2024-07-02,Curve,Ethereum,8.39,DAI,330063686,16.57,0
2024-07-02,Curve,Arbitrum,10.65,USDC,300727140,2.44,4.72
2024-07-02,Curve,Arbitrum,11.73,USDT,334680833,2.45,6.03
2024-07-02,Curve,Arbitrum,8.28,DAI,315517926,2.41,3.38
2024-07-02,Curve,Optimism,8.62,USDC,330111792,1.49,4.22
2024-07-02,Curve,Optimism,10.13,USDT,329144774,1.48,3.42
2024-07-02,Curve,Optimism,9.17,DAI,327002802,2.08,3.86
2024-07-02,Curve,Polygon,10.66,USDC,324743344,0.8,3.71
2024-07-02,Curve,Polygon,9.87,USDT,324033399,0.93,3.28
2024-07-02,Curve,Base,9.58,USDT,318948754,1.45,3.23
2024-07-02,Curve,Base,8.22,DAI,309090861,1.36,3.59
2024-07-02,Uniswap V3,Ethereum,9.65,USDT,97823384,17.28,0
2024-07-02,Uniswap V3,Ethereum,6.59,DAI,101951405,20.85,0
2024-07-02,Uniswap V3,Arbitrum,10.93,USDC,89422107,2.29,4.12
2024-07-02,Uniswap V3,Arbitrum,11.04,USDT,99598275,2.28,4.14
2024-07-02,Uniswap V3,Arbitrum,11.4,DAI,95215549,2.61,4.06
2024-07-02,Uniswap V3,Optimism,8.2,USDC,94948238,1.51,4.91
2024-07-02,Uniswap V3,Optimism,8.57,USDT,97813909,1.53,5.08
2024-07-02,Uniswap V3,Optimism,8.15,DAI,90895069,2.05,2.48
2024-07-02,Uniswap V3,Polygon,10.83,USDC,102633368,0.97,2.83
2024-07-02,Uniswap V3,Polygon,10.78,USDT,101605657,0.62,3.37
2024-07-02,Uniswap V3,Polygon,8.88,DAI,90475240,1.03,2.74
2024-07-02,Uniswap V3,Base,8.13,USDC,99563928,1.56,4.13
2024-07-02,Uniswap V3,Base,11.36,USDT,100476719,1.58,4.59
2024-07-02,Uniswap V3,Base,11.93,DAI,98520241,1.24,3.56
2024-07-02,Yearn,Ethereum,4.23,USDC,110874104,18.95,0
2024-07-02,Yearn,Ethereum,3.64,USDT,132474986,16.77,0
2024-07-02,Yearn,Ethereum,4.05,DAI,123753973,17.74,0
2024-07-02,Yearn,Arbitrum,4.82,USDT,128867112,2.11,4.52
2024-07-02,Yearn,Arbitrum,4.51,DAI,132599151,2.62,5.09
2024-07-02,Yearn,Optimism,4.78,USDC,127865388,1.82,4.12
2024-07-02,Yearn,Optimism,4.55,USDT,111078376,2.07,4.99
2024-07-02,Yearn,Optimism,4.52,DAI,113074443,2.18,4.14
2024-07-02,Yearn,Polygon,4.74,USDC,133053631,1.48,2.64
2024-07-02,Yearn,Polygon,5.12,USDT,117669045,0.9,2.85
2024-07-02,Yearn,Polygon,5.0,DAI,126956139,1.01,3.21
2024-07-02,Yearn,Base,4.72,USDC,124134258,1.43,2.58
2024-07-02,Yearn,Base,4.71,USDT,108916247,1.48,4.62
2024-07-02,Yearn,Base,4.09,DAI,121782392,1.18,3.12
2024-07-02,Pendle,Ethereum,10.85,USDC,79137570,14.39,0
2024-07-02,Pendle,Ethereum,12.17,USDT,78727197,19.31,0
2024-07-02,Pendle,Ethereum,11.27,DAI,76060936,16.79,0
2024-07-02,Pendle,Arbitrum,10.28,USDC,77176944,2.58,4.01
2024-07-02,Pendle,Arbitrum,11.52,USDT,77535922,2.63,4.79
2024-07-02,Pendle,Arbitrum,14.65,DAI,77798939,2.21,5.02
2024-07-02,Pendle,Optimism,11.47,USDC,76817330,2.13,5.17
2024-07-02,Pendle,Optimism,15.48,USDT,73988541,2.01,1.93
2024-07-02,Pendle,Optimism,9.54,DAI,76348940,1.86,3.44
2024-07-02,Pendle,Base,11.72,USDT,82668893,1.43,3.43
2024-07-02,Convex,Ethereum,5.66,USDC,158450564,18.15,0
2024-07-02,Convex,Ethereum,5.02,USDT,148448858,18.35,0
2024-07-02,Convex,Ethereum,5.57,DAI,164318457,13.87,0
2024-07-02,Balancer,Ethereum,8.35,USDC,113441557,14.07,0
2024-07-02,Balancer,Ethereum,7.96,USDT,117586860,13.42,0
2024-07-02,Balancer,Ethereum,8.45,DAI,110682895,17.46,0
2024-07-02,Balancer,Arbitrum,8.69,USDC,115844925,2.14,5.84
2024-07-02,Balancer,Arbitrum,10.08,USDT,106547163,1.76,3.53
2024-07-02,Balancer,Arbitrum,9.18,DAI,119636486,2.46,3.92
2024-07-02,Balancer,Optimism,7.78,USDC,117740446,2.04,3.81
2024-07-02,Balancer,Optimism,9.97,USDT,114144633,1.37,3.79
2024-07-02,Balancer,Optimism,10.97,DAI,102006054,1.96,5.21
2024-07-02,Balancer,Polygon,10.88,USDC,110905733,1.25,3.78
2024-07-02,Balancer,Polygon,9.78,USDT,118731566,0.97,3.71
2024-07-02,Balancer,Polygon,10.4,DAI,116603146,0.73,3.97
2024-07-02,Balancer,Base,10.07,USDC,115720496,1.53,3.29
2024-07-02,Balancer,Base,11.27,USDT,122065785,1.19,5.0
2024-07-02,Balancer,Base,9.66,DAI,113422897,1.28,6.04
2024-07-03,Aave,Ethereum,3.05,USDC,251296752,17.76,0
2024-07-03,Aave,Ethereum,2.93,USDT,249093294,21.79,0
2024-07-03,Aave,Ethereum,3.49,DAI,253142981,21.13,0
2024-07-03,Aave,Arbitrum,4.0,USDC,269645694,2.59,4.26
2024-07-03,Aave,Arbitrum,3.63,USDT,272446544,2.19,5.76
2024-07-03,Aave,Optimism,3.52,USDC,277231383,1.84,4.09
2024-07-03,Aave,Optimism,3.64,USDT,252460872,1.96,5.25
2024-07-03,Aave,Polygon,4.08,USDC,270133052,0.76,3.51
2024-07-03,Aave,Polygon,3.76,USDT,280415133,1.02,3.16
2024-07-03,Aave,Polygon,3.41,DAI,235677637,0.82,3.84
2024-07-03,Aave,Base,3.68,USDC,261575677,1.25,2.92
2024-07-03,Aave,Base,3.24,USDT,287071220,1.18,3.61
2024-07-03,Aave,Base,3.74,DAI,248706940,1.53,4.11
2024-07-03,Compound,Ethereum,2.78,USDT,192573605,24.43,0
2024-07-03,Compound,Ethereum,2.66,DAI,186759979,15.09,0
2024-07-03,Compound,Arbitrum,3.65,USDC,186596150,2.24,4.77
2024-07-03,Compound,Arbitrum,3.65,USDT,202542725,2.18,5.29
2024-07-03,Compound,Arbitrum,3.26,DAI,198751427,2.65,4.65
2024-07-03,Compound,Optimism,3.74,USDC,176122268,1.63,4.7
2024-07-03,Compound,Optimism,3.36,USDT,193101411,1.92,4.62
2024-07-03,Compound,Optimism,3.3,DAI,183185967,2.18,3.66
2024-07-03,Compound,Polygon,3.61,USDC,177770685,0.79,2.32
2024-07-03,Compound,Polygon,3.49,USDT,179265465,1.03,2.88
2024-07-03,Compound,Polygon,3.86,DAI,188328037,1.18,3.3
2024-07-03,Compound,Base,3.45,USDC,186299631,1.57,4.58
2024-07-03,Compound,Base,3.04,DAI,198361366,1.43,3.59
2024-07-03,Curve,Ethereum,8.85,USDC,326831853,16.32,0
2024-07-03,Curve,Ethereum,6.51,DAI,331439604,20.75,0
2024-07-03,Curve,Arbitrum,9.17,USDC,336495520,2.17,5.46
2024-07-03,Curve,Arbitrum,10.21,DAI,345578771,2.43,5.64
2024-07-03,Curve,Optimism,8.09,USDC,341267261,1.95,4.3
2024-07-03,Curve,Optimism,9.42,USDT,333690565,1.93,3.49
2024-07-03,Curve,Optimism,11.17,DAI,306673264,1.61,4.7
2024-07-03,Curve,Polygon,10.69,USDC,339188687,0.87,2.3
2024-07-03,Curve,Polygon,10.27,USDT,320729163,0.95,3.03
2024-07-03,Curve,Polygon,10.97,DAI,348495580,1.08,2.73
2024-07-03,Curve,Base,11.76,USDC,303507315,1.84,5.24
2024-07-03,Curve,Base,8.08,USDT,330839483,1.35,4.34
2024-07-03,Curve,Base,8.74,DAI,312887130,1.27,3.72
2024-07-03,Uniswap V3,Ethereum,7.79,USDC,94170342,21.98,0
2024-07-03,Uniswap V3,Ethereum,9.19,USDT,101398568,16.18,0
2024-07-03,Uniswap V3,Ethereum,6.77,DAI,91430755,17.67,0
2024-07-03,Uniswap V3,Arbitrum,9.6,USDC,104555732,1.93,3.83
2024-07-03,Uniswap V3,Arbitrum,6.91,USDT,102644811,2.21,3.81
2024-07-03,Uniswap V3,Arbitrum,11.63,DAI,99682782,2.35,5.17
2024-07-03,Uniswap V3,Optimism,10.62,USDC,102452997,1.5,3.83
2024-07-03,Uniswap V3,Optimism,11.46,USDT,98463001,1.81,3.13
2024-07-03,Uniswap V3,Optimism,9.39,DAI,99876952,1.84,3.46
2024-07-03,Uniswap V3,Polygon,11.48,USDC,103418149,0.97,2.03
2024-07-03,Uniswap V3,Polygon,10.5,DAI,99683610,0.94,3.07
2024-07-03,Uniswap V3,Base,11.0,USDC,101652112,1.57,4.54
2024-07-03,Uniswap V3,Base,11.95,USDT,101671251,0.97,3.58
2024-07-03,Uniswap V3,Base,9.31,DAI,95238923,1.35,3.99
2024-07-03,Yearn,Ethereum,3.98,USDC,124123848,18.82,0
2024-07-03,Yearn,Ethereum,3.98,USDT,127804764,17.43,0
2024-07-03,Yearn,Ethereum,3.89,DAI,131485433,20.83,0
2024-07-03,Yearn,Arbitrum,4.64,USDT,126970748,2.27,5.2
2024-07-03,Yearn,Arbitrum,4.35,DAI,123880795,2.81,4.47
2024-07-03,Yearn,Optimism,4.3,USDC,119555366,2.04,4.71
2024-07-03,Yearn,Optimism,4.8,USDT,124686332,1.32,4.07
2024-07-03,Yearn,Optimism,4.57,DAI,131515843,2.04,4.44
2024-07-03,Yearn,Polygon,4.52,USDC,119668043,0.82,3.98
2024-07-03,Yearn,Polygon,4.97,DAI,125563375,1.07,3.89
2024-07-03,Yearn,Base,4.32,USDT,123958137,1.42,3.95
2024-07-03,Yearn,Base,4.64,DAI,115513502,1.47,3.08
2024-07-03,Pendle,Ethereum,11.6,USDC,79469198,20.76,0
2024-07-03,Pendle,Ethereum,9.58,USDT,76324321,17.84,0
2024-07-03,Pendle,Arbitrum,13.63,USDC,76948498,2.73,4.68
2024-07-03,Pendle,Arbitrum,11.84,USDT,78458879,2.6,4.57
2024-07-03,Pendle,Arbitrum,15.18,DAI,78437344,2.4,4.66
2024-07-03,Pendle,Optimism,12.0,USDC,81107841,1.44,4.27
2024-07-03,Pendle,Optimism,13.94,USDT,75926006,2.05,4.02
2024-07-03,Pendle,Optimism,13.86,DAI,76732814,1.93,2.62
2024-07-03,Pendle,Base,13.12,USDC,79365513,1.09,3.48
2024-07-03,Pendle,Base,10.9,USDT,82908290,1.36,4.56
2024-07-03,Pendle,Base,13.83,DAI,76798148,1.45,4.07
2024-07-03,Convex,Ethereum,5.29,USDC,165020810,17.35,0
2024-07-03,Convex,Ethereum,5.12,USDT,146192001,15.99,0
2024-07-03,Convex,Ethereum,6.36,DAI,163285483,23.08,0
2024-07-03,Balancer,Ethereum,7.34,USDC,119116678,15.89,0
2024-07-03,Balancer,Ethereum,7.89,USDT,117388439,24.04,0
2024-07-03,Balancer,Ethereum,8.9,DAI,112178839,19.33,0
2024-07-03,Balancer,Arbitrum,10.06,USDC,115190581,2.53,4.27
2024-07-03,Balancer,Arbitrum,10.41,USDT,129812880,3.24,5.7
2024-07-03,Balancer,Arbitrum,7.8,DAI,114799635,2.58,5.8
2024-07-03,Balancer,Optimism,9.42,USDT,112542388,1.73,4.95
2024-07-03,Balancer,Optimism,10.01,DAI,106580521,1.66,4.4
2024-07-03,Balancer,Polygon,11.12,USDC,110347655,0.77,2.95
2024-07-03,Balancer,Polygon,9.4,USDT,120997169,1.04,2.58
2024-07-03,Balancer,Polygon,9.76,DAI,117818652,0.75,3.71
2024-07-03,Balancer,Base,9.41,USDC,117445472,1.15,4.97
2024-07-03,Balancer,Base,11.65,USDT,117061766,1.42,3.86
2024-07-03,Balancer,Base,10.4,DAI,109706067,1.69,2.9
2024-07-04,Aave,Ethereum,2.98,USDC,272050296,17.18,0
2024-07-04,Aave,Ethereum,3.06,USDT,263351905,15.27,0
2024-07-04,Aave,Ethereum,3.07,DAI,247817718,15.29,0
2024-07-04,Aave,Arbitrum,3.4,USDC,263377859,2.13,4.95
2024-07-04,Aave,Arbitrum,4.03,USDT,250403628,2.17,3.76
2024-07-04,Aave,Arbitrum,3.4,DAI,258588061,2.6,6.26
2024-07-04,Aave,Optimism,3.65,USDT,270613120,1.8,4.14
2024-07-04,Aave,Optimism,3.23,DAI,286898305,1.24,3.65
2024-07-04,Aave,Polygon,3.78,USDC,267743228,0.82,3.57
2024-07-04,Aave,Polygon,3.62,USDT,269440802,1.13,3.16
2024-07-04,Aave,Polygon,4.04,DAI,272181267,1.17,2.83
2024-07-04,Aave,Base,3.59,USDC,276297261,1.51,5.31
2024-07-04,Aave,Base,3.78,USDT,279079818,0.93,3.08
2024-07-04,Aave,Base,3.8,DAI,275093184,1.5,2.26
2024-07-04,Compound,Ethereum,2.81,USDC,188013887,15.14,0
2024-07-04,Compound,Ethereum,3.0,USDT,188750071,22.03,0
2024-07-04,Compound,Ethereum,2.86,DAI,199079034,13.61,0
2024-07-04,Compound,Arbitrum,3.24,USDC,199794768,2.51,5.2
2024-07-04,Compound,Arbitrum,3.4,USDT,199066218,2.65,4.6
2024-07-04,Compound,Optimism,3.27,USDC,185862958,1.97,3.75
2024-07-04,Compound,Optimism,3.27,USDT,219554474,1.54,4.49
2024-07-04,Compound,Optimism,3.45,DAI,184599445,1.89,4.34
2024-07-04,Compound,Polygon,3.52,USDC,191943481,1.0,3.45
2024-07-04,Compound,Polygon,3.46,USDT,219889251,0.96,3.63
2024-07-04,Compound,Polygon,3.72,DAI,192304743,0.86,2.06
2024-07-04,Compound,Base,3.43,USDC,191315593,1.17,3.89
2024-07-04,Compound,Base,3.44,USDT,189095414,1.05,3.85
2024-07-04,Compound,Base,3.49,DAI,213722141,1.16,4.26
2024-07-04,Curve,Ethereum,7.71,USDT,343090748,16.68,0
2024-07-04,Curve,Ethereum,7.02,DAI,349471026,19.49,0
2024-07-04,Curve,Arbitrum,12.06,USDC,310559548,2.65,3.3
2024-07-04,Curve,Arbitrum,10.9,USDT,342484116,2.11,4.39
2024-07-04,Curve,Arbitrum,9.68,DAI,306704787,2.04,4.29
2024-07-04,Curve,Optimism,8.11,USDC,335659316,1.5,3.79
2024-07-04,Curve,Optimism,12.45,USDT,337142304,1.87,4.0
2024-07-04,Curve,Optimism,9.38,DAI,319618806,1.62,3.33
2024-07-04,Curve,Polygon,8.85,USDC,357030335,1.17,1.87
2024-07-04,Curve,Polygon,11.45,USDT,351922993,0.87,2.9
2024-07-04,Curve,Polygon,9.27,DAI,364607104,0.86,2.5
2024-07-04,Curve,Base,10.28,USDC,330675083,1.41,3.53
2024-07-04,Curve,Base,8.91,DAI,308403033,1.51,3.83
2024-07-04,Uniswap V3,Ethereum,9.08,USDC,111193598,18.14,0
2024-07-04,Uniswap V3,Ethereum,8.62,USDT,95308653,19.02,0
2024-07-04,Uniswap V3,Ethereum,8.92,DAI,107070545,18.4,0
2024-07-04,Uniswap V3,Arbitrum,9.2,USDC,100991864,2.3,4.2
2024-07-04,Uniswap V3,Arbitrum,11.15,USDT,99763085,2.44,4.13
2024-07-04,Uniswap V3,Arbitrum,12.04,DAI,97220412,2.23,4.33
2024-07-04,Uniswap V3,Optimism,13.1,USDC,97990511,1.7,4.19
2024-07-04,Uniswap V3,Optimism,8.72,USDT,107992891,1.46,4.9
2024-07-04,Uniswap V3,Optimism,9.28,DAI,101162437,1.71,3.64
2024-07-04,Uniswap V3,Polygon,9.85,USDC,101559694,1.02,3.06
2024-07-04,Uniswap V3,Polygon,11.58,DAI,100572612,0.92,2.72
2024-07-04,Uniswap V3,Base,6.95,USDC,96324433,1.37,3.72
2024-07-04,Uniswap V3,Base,9.54,USDT,105108293,1.13,2.86
2024-07-04,Uniswap V3,Base,8.71,DAI,102696925,1.54,3.89
2024-07-04,Yearn,Ethereum,3.66,USDC,130831135,15.58,0
2024-07-04,Yearn,Ethereum,3.98,USDT,130168495,22.24,0
2024-07-04,Yearn,Ethereum,3.72,DAI,127581326,19.64,0
2024-07-04,Yearn,Arbitrum,4.66,USDC,119837244,2.32,6.19
2024-07-04,Yearn,Arbitrum,4.75,USDT,120345820,2.08,5.56
2024-07-04,Yearn,Arbitrum,4.91,DAI,134267827,2.07,4.46
2024-07-04,Yearn,Optimism,4.65,USDC,123505685,1.9,3.92
2024-07-04,Yearn,Optimism,4.69,USDT,126680893,2.07,3.52
2024-07-04,Yearn,Optimism,4.44,DAI,124496753,1.83,3.25
2024-07-04,Yearn,Polygon,4.66,USDC,133515869,1.12,2.09
2024-07-04,Yearn,Polygon,4.92,USDT,118063095,0.98,4.15
2024-07-04,Yearn,Polygon,4.93,DAI,125425656,0.93,3.31
2024-07-04,Yearn,Base,4.58,USDC,130186176,1.43,3.49
2024-07-04,Yearn,Base,4.22,USDT,129501039,1.31,4.14
2024-07-04,Yearn,Base,4.46,DAI,122185032,1.65,5.21
2024-07-04,Pendle,Ethereum,13.83,USDC,76306544,19.4,0
2024-07-04,Pendle,Ethereum,8.64,USDT,72072324,20.05,0
2024-07-04,Pendle,Ethereum,11.41,DAI,80938531,22.7,0
2024-07-04,Pendle,Arbitrum,14.54,USDC,79460465,2.24,6.13
2024-07-04,Pendle,Arbitrum,12.69,USDT,69352048,2.17,3.66
2024-07-04,Pendle,Arbitrum,13.83,DAI,79459752,2.2,5.62
2024-07-04,Pendle,Optimism,11.36,USDC,75624078,1.69,4.76
2024-07-04,Pendle,Optimism,13.12,USDT,75914335,1.64,2.9
2024-07-04,Pendle,Optimism,14.23,DAI,84260314,1.83,4.46
2024-07-04,Pendle,Base,14.25,USDC,78738512,1.21,4.7
2024-07-04,Pendle,Base,9.43,USDT,78384262,1.53,5.64
2024-07-04,Convex,Ethereum,5.26,USDC,165761042,16.18,0
2024-07-04,Convex,Ethereum,6.2,USDT,166518357,16.5,0
2024-07-04,Convex,Ethereum,6.52,DAI,151234615,16.41,0
2024-07-04,Balancer,Ethereum,7.77,USDC,121870154,24.46,0
2024-07-04,Balancer,Ethereum,8.42,DAI,108735700,17.71,0
2024-07-04,Balancer,Arbitrum,9.79,USDC,111124563,2.82,4.11
2024-07-04,Balancer,Arbitrum,10.4,DAI,115216447,2.84,4.89
2024-07-04,Balancer,Optimism,9.58,USDC,118850022,1.6,4.16
2024-07-04,Balancer,Optimism,9.6,USDT,120498878,1.65,4.3
2024-07-04,Balancer,Optimism,8.83,DAI,122967182,1.27,4.06
2024-07-04,Balancer,Polygon,10.43,USDC,110429746,1.02,2.6
2024-07-04,Balancer,Polygon,9.16,USDT,111178161,1.03,3.04
2024-07-04,Balancer,Polygon,10.85,DAI,125682811,1.04,2.54
2024-07-04,Balancer,Base,8.19,USDC,116175444,1.44,4.18
