date,protocol,chain,apy,stablecoin,tvl,gasCost,bridgeFee
2024-07-02,Aave,Optimism,3.25,USDC,278942675,1.88,4.15
2024-07-02,Aave,Optimism,3.76,USDT,245953478,2.34,2.38
2024-07-02,Aave,Optimism,3.42,DAI,245639605,1.93,4.03
2024-07-02,Aave,Polygon,3.68,USDC,275765511,0.89,3.96
2024-07-02,Aave,Polygon,3.31,USDT,243478847,0.79,2.52
2024-07-02,Aave,Polygon,3.88,DAI,252063961,0.93,2.62
2024-07-02,Aave,Base,3.68,USDT,254764675,1.56,4.6
2024-07-02,Compound,Ethereum,2.96,USDC,189167444,17.57,0
2024-07-02,Compound,Ethereum,2.9,USDT,177648087,17.56,0
2024-07-02,Compound,Ethereum,2.74,DAI,178522898,13.92,0
2024-07-02,Compound,Arbitrum,3.68,USDC,184742578,2.37,5.86
2024-07-02,Compound,Arbitrum,3.68,USDT,182617980,2.15,6.04
2024-07-02,Compound,Arbitrum,3.35,DAI,181899292,2.03,3.64
2024-07-02,Compound,Optimism,3.06,USDC,186614920,2.13,3.82
2024-07-02,Compound,Optimism,3.04,USDT,171618159,1.84,3.59
2024-07-02,Compound,Optimism,3.39,DAI,168999372,1.98,6.56
2024-07-02,Compound,Polygon,3.47,USDC,194728796,0.99,2.59
2024-07-02,Compound,Polygon,3.49,USDT,179547390,1.05,2.45
2024-07-02,Compound,Polygon,3.46,DAI,179345056,0.77,3.86
2024-07-02,Compound,Base,3.48,USDC,173385429,1.45,3.62
2024-07-02,Compound,Base,3.56,USDT,177230838,1.34,2.8
2024-07-02,Compound,Base,3.44,DAI,182044735,1.41,4.18
2024-07-02,Curve,Ethereum,5.32,USDC,320954264,17.36,0
2024-07-02,Curve,Ethereum,6.08,USDT,324072222,19.5,0
2024-07-02,Curve,Ethereum,5.5,DAI,327102632,16.34,0
2024-07-02,Curve,Arbitrum,7.11,USDC,325246932,2.57,6.1
2024-07-02,Curve,Arbitrum,7.42,USDT,337049514,2.46,3.73
2024-07-02,Curve,Arbitrum,6.5,DAI,319811408,2.74,5.44
2024-07-02,Curve,Optimism,7.46,USDC,321322133,1.51,4.12
2024-07-02,Curve,Optimism,6.94,USDT,326246726,1.6,3.91
2024-07-02,Curve,Optimism,5.94,DAI,318704201,2.04,3.51
2024-07-02,Curve,Polygon,7.85,USDC,322041627,1.04,3.34
2024-07-02,Curve,Polygon,7.28,USDT,336307846,0.89,3.41
2024-07-02,Curve,Polygon,7.67,DAI,344303614,1.1,3.55
2024-07-02,Curve,Base,7.83,USDT,309577878,1.21,3.8
2024-07-02,Curve,Base,8.78,DAI,349604333,1.39,2.27
2024-07-02,Uniswap V3,Ethereum,7.16,USDC,99996010,20.69,0
2024-07-02,Uniswap V3,Ethereum,8.23,USDT,98036291,21.39,0
2024-07-02,Uniswap V3,Ethereum,7.21,DAI,91255218,21.04,0
2024-07-02,Uniswap V3,Arbitrum,8.37,USDC,97132161,2.42,3.7
2024-07-02,Uniswap V3,Arbitrum,7.66,USDT,113505890,2.25,5.07
2024-07-02,Uniswap V3,Arbitrum,6.68,DAI,93105302,2.72,4.99
2024-07-02,Uniswap V3,Optimism,8.33,USDT,100577619,2.07,5.99
2024-07-02,Uniswap V3,Optimism,7.55,DAI,101385828,1.73,5.5
2024-07-02,Uniswap V3,Polygon,5.56,USDC,98236840,0.79,2.64
2024-07-02,Uniswap V3,Polygon,8.1,USDT,99498898,1.01,3.09
2024-07-02,Uniswap V3,Polygon,10.15,DAI,95890786,0.73,2.67
2024-07-02,Uniswap V3,Base,7.48,USDT,102590040,1.41,4.41
2024-07-02,Uniswap V3,Base,8.34,DAI,100790100,1.47,5.16
2024-07-02,Yearn,Ethereum,3.76,USDC,123798907,17.25,0
2024-07-02,Yearn,Ethereum,3.99,USDT,118971786,20.13,0
2024-07-02,Yearn,Ethereum,3.81,DAI,128827669,17.87,0
2024-07-02,Yearn,Arbitrum,4.46,USDC,113063796,2.16,6.35
2024-07-02,Yearn,Arbitrum,4.62,USDT,114296360,1.94,4.89
2024-07-02,Yearn,Arbitrum,4.61,DAI,127792734,1.94,4.83
2024-07-02,Yearn,Optimism,3.96,USDT,119243912,1.15,3.74
2024-07-02,Yearn,Optimism,4.09,DAI,121254520,1.44,5.88
2024-07-02,Yearn,Polygon,4.82,USDC,121079565,0.8,2.71
2024-07-02,Yearn,Polygon,4.83,USDT,121603401,0.85,3.28
2024-07-02,Yearn,Polygon,4.72,DAI,126129409,0.9,3.63
2024-07-02,Yearn,Base,4.53,USDC,124818260,1.29,2.78
2024-07-02,Yearn,Base,4.74,USDT,117757098,1.28,2.89
2024-07-02,Yearn,Base,4.4,DAI,114395704,1.67,5.03
2024-07-02,Pendle,Ethereum,9.66,USDC,80489849,21.5,0
2024-07-02,Pendle,Ethereum,10.81,USDT,74782317,18.41,0
2024-07-02,Pendle,Arbitrum,11.98,USDC,67963521,2.75,5.8
2024-07-02,Pendle,Arbitrum,10.31,USDT,73790334,2.23,4.63
2024-07-02,Pendle,Arbitrum,12.54,DAI,76490160,2.25,6.09
2024-07-02,Pendle,Optimism,10.47,USDC,76788605,1.7,3.28
2024-07-02,Pendle,Optimism,10.28,USDT,77138536,2.01,5.03
2024-07-02,Pendle,Optimism,10.07,DAI,77820366,1.61,4.6
2024-07-02,Pendle,Base,11.16,USDC,72639054,1.3,5.16
2024-07-02,Pendle,Base,11.94,USDT,73684710,1.5,4.33
2024-07-02,Pendle,Base,10.78,DAI,83885419,1.83,4.1
2024-07-02,Convex,Ethereum,4.84,USDC,147986216,21.34,0
2024-07-02,Convex,Ethereum,5.43,DAI,154744042,16.31,0
2024-07-02,Balancer,Ethereum,5.19,USDC,106438941,13.2,0
2024-07-02,Balancer,Ethereum,7.02,USDT,114183108,21.57,0
2024-07-02,Balancer,Ethereum,5.73,DAI,109920354,15.17,0
2024-07-02,Balancer,Arbitrum,7.03,USDC,110612382,2.81,4.18
2024-07-02,Balancer,Arbitrum,9.0,USDT,119018562,1.73,4.2
2024-07-02,Balancer,Arbitrum,7.56,DAI,115750637,1.98,6.87
2024-07-02,Balancer,Optimism,5.88,USDC,108933096,1.85,4.25
2024-07-02,Balancer,Optimism,6.19,USDT,104445974,1.39,3.45
2024-07-02,Balancer,Optimism,7.79,DAI,109311103,1.91,5.51
2024-07-02,Balancer,Polygon,8.02,USDC,103876350,0.68,2.73
2024-07-02,Balancer,Polygon,8.74,USDT,112690516,0.89,3.23
2024-07-02,Balancer,Polygon,8.75,DAI,115102962,1.15,3.09
2024-07-02,Balancer,Base,7.1,USDC,107263200,1.61,3.24
2024-07-02,Balancer,Base,6.51,USDT,112209356,1.13,3.74
2024-07-03,Aave,Ethereum,3.04,USDC,263689991,17.72,0
2024-07-03,Aave,Ethereum,3.27,USDT,264681958,22.12,0
2024-07-03,Aave,Ethereum,2.92,DAI,278421336,13.92,0
2024-07-03,Aave,Arbitrum,3.75,USDT,247689383,2.22,4.42
2024-07-03,Aave,Arbitrum,2.69,DAI,275059085,1.89,5.87
2024-07-03,Aave,Optimism,3.3,USDC,265001715,1.64,4.26
2024-07-03,Aave,Optimism,3.57,USDT,262314669,2.17,5.16
2024-07-03,Aave,Optimism,3.39,DAI,238752207,2.04,4.35
2024-07-03,Aave,Polygon,3.59,USDC,262966125,1.05,3.93
2024-07-03,Aave,Polygon,3.69,USDT,266244818,0.94,2.89
2024-07-03,Aave,Polygon,3.63,DAI,275826827,1.05,3.55
2024-07-03,Aave,Base,3.45,USDC,251467970,1.51,3.98
2024-07-03,Aave,Base,3.76,USDT,274792382,1.4,3.19
2024-07-03,Aave,Base,3.56,DAI,243280529,1.42,5.02
2024-07-03,Compound,Ethereum,2.74,USDC,169156855,15.58,0
2024-07-03,Compound,Ethereum,3.04,DAI,193605460,19.17,0
2024-07-03,Compound,Arbitrum,3.52,USDC,196039070,2.33,6.02
2024-07-03,Compound,Arbitrum,3.51,USDT,178469735,2.64,4.26
2024-07-03,Compound,Arbitrum,3.53,DAI,191601181,1.69,5.39
2024-07-03,Compound,Optimism,3.16,USDC,168338561,1.48,4.96
2024-07-03,Compound,Optimism,3.37,USDT,192570884,1.75,4.0
2024-07-03,Compound,Optimism,3.26,DAI,185883859,1.82,4.58
2024-07-03,Compound,Polygon,3.37,USDC,195009312,1.11,2.85
2024-07-03,Compound,Polygon,3.95,USDT,187919854,0.87,2.75
2024-07-03,Compound,Polygon,3.91,DAI,187936396,0.9,1.52
2024-07-03,Compound,Base,3.47,USDC,169153746,1.49,3.74
2024-07-03,Compound,Base,3.62,USDT,187435172,1.26,2.97
2024-07-03,Compound,Base,3.46,DAI,195567937,1.02,3.7
2024-07-03,Curve,Ethereum,6.59,USDC,318135147,16.04,0
2024-07-03,Curve,Ethereum,5.74,USDT,323291207,14.71,0
2024-07-03,Curve,Ethereum,6.0,DAI,323504313,16.78,0
2024-07-03,Curve,Arbitrum,7.04,USDC,349235724,2.04,5.15
2024-07-03,Curve,Arbitrum,6.77,USDT,336364574,2.47,4.89
2024-07-03,Curve,Arbitrum,7.25,DAI,350542602,2.67,4.34
2024-07-03,Curve,Optimism,7.75,USDC,344619964,1.93,4.41
2024-07-03,Curve,Optimism,7.02,USDT,330019692,1.99,3.33
2024-07-03,Curve,Optimism,6.12,DAI,312346396,1.74,3.1
2024-07-03,Curve,Polygon,7.95,USDC,327885820,1.19,4.13
2024-07-03,Curve,Polygon,6.83,USDT,309082833,0.84,3.04
2024-07-03,Curve,Polygon,8.2,DAI,349872680,0.89,3.93
2024-07-03,Curve,Base,7.72,USDT,317698660,1.1,3.11
2024-07-03,Curve,Base,7.01,DAI,369481987,1.38,4.72
2024-07-03,Uniswap V3,Ethereum,5.56,USDC,101337893,20.91,0
2024-07-03,Uniswap V3,Ethereum,7.21,USDT,96956893,21.38,0
2024-07-03,Uniswap V3,Arbitrum,8.62,USDC,101355895,2.06,4.99
2024-07-03,Uniswap V3,Arbitrum,8.21,USDT,95981388,2.04,4.6
2024-07-03,Uniswap V3,Optimism,6.76,USDC,111671426,1.58,4.98
2024-07-03,Uniswap V3,Optimism,8.39,USDT,100644492,1.7,2.76
2024-07-03,Uniswap V3,Optimism,9.08,DAI,90962040,1.82,3.37
2024-07-03,Uniswap V3,Polygon,9.25,USDC,99795198,0.91,2.86
2024-07-03,Uniswap V3,Polygon,9.96,USDT,93344479,0.96,2.61
2024-07-03,Uniswap V3,Polygon,7.4,DAI,94852908,1.07,2.84
2024-07-03,Uniswap V3,Base,6.79,USDC,98630098,1.34,4.92
2024-07-03,Uniswap V3,Base,8.77,USDT,100567485,1.45,3.44
2024-07-03,Uniswap V3,Base,7.68,DAI,101744745,1.1,3.92
2024-07-03,Yearn,Ethereum,3.58,USDC,129388458,18.14,0
2024-07-03,Yearn,Ethereum,3.64,USDT,131041285,18.25,0
2024-07-03,Yearn,Ethereum,3.84,DAI,122213322,20.22,0
2024-07-03,Yearn,Arbitrum,4.33,USDC,128043876,2.82,4.46
2024-07-03,Yearn,Arbitrum,4.96,USDT,124370680,2.81,4.11
2024-07-03,Yearn,Arbitrum,4.83,DAI,126283480,3.02,5.78
2024-07-03,Yearn,Optimism,4.71,USDT,125004305,1.64,3.91
2024-07-03,Yearn,Optimism,4.94,DAI,116577637,1.47,2.89
2024-07-03,Yearn,Polygon,5.3,USDC,118533414,1.12,3.31
2024-07-03,Yearn,Polygon,4.79,DAI,123000709,0.83,2.4
2024-07-03,Yearn,Base,4.72,USDT,130050791,1.04,4.77
2024-07-03,Yearn,Base,4.64,DAI,125243152,1.24,5.15
2024-07-03,Pendle,Ethereum,10.55,USDC,81045469,15.52,0
2024-07-03,Pendle,Ethereum,9.37,USDT,77176962,15.29,0
2024-07-03,Pendle,Arbitrum,12.38,USDC,82912780,2.48,6.1
2024-07-03,Pendle,Arbitrum,11.79,USDT,83035205,2.24,6.29
2024-07-03,Pendle,Arbitrum,10.53,DAI,72176852,2.13,5.41
2024-07-03,Pendle,Optimism,10.45,USDC,69613389,1.26,4.04
2024-07-03,Pendle,Optimism,10.46,USDT,80464878,2.16,4.05
2024-07-03,Pendle,Optimism,9.32,DAI,79789791,1.39,3.0
2024-07-03,Pendle,Base,9.93,USDC,81504641,1.38,5.5
2024-07-03,Pendle,Base,9.75,USDT,76510258,1.37,4.88
2024-07-03,Pendle,Base,11.63,DAI,69226126,1.34,3.86
2024-07-03,Convex,Ethereum,5.69,USDC,174291591,16.43,0
2024-07-03,Convex,Ethereum,6.23,USDT,159882852,17.65,0
2024-07-03,Convex,Ethereum,5.01,DAI,164580882,14.46,0
2024-07-03,Balancer,Ethereum,6.46,USDC,118697693,18.66,0
2024-07-03,Balancer,Ethereum,6.79,USDT,120839663,19.66,0
2024-07-03,Balancer,Ethereum,5.98,DAI,120722990,16.28,0
2024-07-03,Balancer,Arbitrum,8.01,USDT,120668473,2.67,5.05
2024-07-03,Balancer,Arbitrum,5.67,DAI,114114564,1.8,3.9
2024-07-03,Balancer,Optimism,7.51,USDC,108140079,1.28,3.19
2024-07-03,Balancer,Optimism,8.02,USDT,113657234,2.21,3.36
2024-07-03,Balancer,Optimism,7.22,DAI,108023615,1.68,5.59
2024-07-03,Balancer,Polygon,6.6,USDC,112274476,1.02,2.91
2024-07-03,Balancer,Polygon,8.88,DAI,124188466,1.01,2.61
2024-07-03,Balancer,Base,6.98,USDC,112398246,1.24,4.82
2024-07-03,Balancer,Base,7.08,USDT,111112948,1.41,5.54
2024-07-03,Balancer,Base,7.61,DAI,118176335,1.65,4.86
2024-07-04,Aave,Ethereum,3.12,USDC,257588578,15.95,0
2024-07-04,Aave,Ethereum,2.98,USDT,266460253,18.34,0
2024-07-04,Aave,Ethereum,2.75,DAI,260239787,20.63,0
2024-07-04,Aave,Arbitrum,3.54,USDC,282847888,2.1,4.72
2024-07-04,Aave,Arbitrum,3.13,USDT,253818520,2.64,3.6
2024-07-04,Aave,Arbitrum,3.37,DAI,251732039,2.85,4.7
2024-07-04,Aave,Optimism,3.32,USDC,280132073,1.3,4.19
2024-07-04,Aave,Optimism,3.82,USDT,272197466,2.23,3.87
2024-07-04,Aave,Optimism,3.35,DAI,248534967,1.77,3.84
2024-07-04,Aave,Polygon,3.65,USDC,256797806,1.04,3.92
2024-07-04,Aave,Polygon,3.93,USDT,282917869,1.18,2.86
2024-07-04,Aave,Polygon,3.71,DAI,253523340,1.16,3.34
2024-07-04,Aave,Base,3.49,USDC,291919877,1.37,3.75
2024-07-04,Aave,Base,3.6,USDT,251750372,1.16,4.53
2024-07-04,Aave,Base,3.24,DAI,261135637,1.17,3.77
2024-07-04,Compound,Ethereum,2.89,USDT,206089476,19.0,0
2024-07-04,Compound,Ethereum,2.9,DAI,187813010,18.43,0
2024-07-04,Compound,Arbitrum,3.41,USDC,187240796,2.58,5.74
2024-07-04,Compound,Arbitrum,3.17,USDT,198145599,2.7,4.41
2024-07-04,Compound,Optimism,3.27,USDC,188949944,2.29,4.04
2024-07-04,Compound,Optimism,3.17,USDT,188958943,1.91,3.44
2024-07-04,Compound,Optimism,3.6,DAI,198627421,1.76,3.68
2024-07-04,Compound,Polygon,3.72,USDC,191952502,0.76,2.58
2024-07-04,Compound,Polygon,3.71,USDT,195024061,0.75,3.44
2024-07-04,Compound,Polygon,3.46,DAI,193178272,0.82,2.99
2024-07-04,Compound,Base,3.36,USDC,189274665,1.81,3.96
2024-07-04,Compound,Base,3.54,USDT,199464597,1.34,2.86
2024-07-04,Compound,Base,3.54,DAI,190861599,1.24,4.39
2024-07-04,Curve,Ethereum,6.92,USDC,312501478,21.04,0
2024-07-04,Curve,Ethereum,5.14,USDT,336860037,15.48,0
2024-07-04,Curve,Ethereum,6.05,DAI,357735969,14.54,0
2024-07-04,Curve,Arbitrum,6.35,USDC,342506854,2.26,4.37
2024-07-04,Curve,Arbitrum,8.69,USDT,351951348,2.12,5.04
2024-07-04,Curve,Arbitrum,6.68,DAI,358695461,2.78,7.42
2024-07-04,Curve,Optimism,7.41,USDC,364494492,1.66,4.28
2024-07-04,Curve,Optimism,6.73,USDT,360497651,1.62,4.51
2024-07-04,Curve,Optimism,6.65,DAI,347462416,2.11,4.71
2024-07-04,Curve,Polygon,7.65,USDC,360560917,0.9,3.33
2024-07-04,Curve,Polygon,8.25,USDT,353231812,1.08,3.41
2024-07-04,Curve,Polygon,7.47,DAI,339485129,0.99,3.81
2024-07-04,Curve,Base,7.69,USDT,353926955,1.19,5.13
2024-07-04,Curve,Base,6.36,DAI,363775387,1.03,4.38
2024-07-04,Uniswap V3,Ethereum,7.07,USDC,99691009,20.96,0
2024-07-04,Uniswap V3,Ethereum,6.05,USDT,97941691,20.9,0
2024-07-04,Uniswap V3,Ethereum,7.34,DAI,91296663,13.42,0
2024-07-04,Uniswap V3,Arbitrum,6.26,USDC,96548341,2.63,3.7
2024-07-04,Uniswap V3,Arbitrum,8.38,USDT,103321736,1.65,6.24
2024-07-04,Uniswap V3,Arbitrum,6.22,DAI,97748432,2.97,3.87
2024-07-04,Uniswap V3,Optimism,9.87,USDC,111824100,1.83,3.69
2024-07-04,Uniswap V3,Optimism,7.71,USDT,101307502,1.76,3.5
2024-07-04,Uniswap V3,Optimism,8.07,DAI,94725470,1.88,3.28
2024-07-04,Uniswap V3,Polygon,8.22,USDC,103491478,0.87,1.98
2024-07-04,Uniswap V3,Polygon,7.76,USDT,96872107,1.11,2.51
2024-07-04,Uniswap V3,Polygon,7.91,DAI,108285749,0.8,2.91
2024-07-04,Uniswap V3,Base,8.23,USDT,95468162,1.4,2.97
2024-07-04,Uniswap V3,Base,7.53,DAI,109010229,1.32,4.66
2024-07-04,Yearn,Ethereum,3.57,USDC,124526933,19.74,0
2024-07-04,Yearn,Ethereum,3.58,DAI,126397011,18.83,0
2024-07-04,Yearn,Arbitrum,5.07,USDC,132536250,2.94,4.74
2024-07-04,Yearn,Arbitrum,4.54,USDT,124293821,2.41,3.7
2024-07-04,Yearn,Arbitrum,4.98,DAI,120841202,2.57,3.36
2024-07-04,Yearn,Optimism,4.75,USDT,119996414,2.26,3.18
2024-07-04,Yearn,Optimism,4.44,DAI,125668634,2.06,4.88
2024-07-04,Yearn,Polygon,4.92,USDC,131534801,1.08,3.31
2024-07-04,Yearn,Polygon,4.51,USDT,123474963,0.99,4.6
2024-07-04,Yearn,Polygon,5.26,DAI,132881667,1.23,2.01
2024-07-04,Yearn,Base,4.4,USDT,133076536,1.57,4.84
2024-07-04,Pendle,Ethereum,8.99,USDC,80213191,16.33,0
2024-07-04,Pendle,Ethereum,10.56,USDT,77328388,17.05,0
2024-07-04,Pendle,Ethereum,10.46,DAI,87451726,19.95,0
2024-07-04,Pendle,Arbitrum,8.87,DAI,76291691,2.76,3.28
2024-07-04,Pendle,Optimism,9.33,USDC,81509798,2.0,5.13
2024-07-04,Pendle,Optimism,10.44,USDT,73611487,2.05,5.44
2024-07-04,Pendle,Optimism,10.1,DAI,72558295,1.41,3.21
2024-07-04,Pendle,Base,9.67,USDC,86044112,1.58,5.24
2024-07-04,Pendle,Base,9.56,USDT,82761116,1.54,3.86
2024-07-04,Pendle,Base,11.55,DAI,79209437,1.6,3.58
2024-07-04,Convex,Ethereum,4.97,USDC,163593271,14.62,0
2024-07-04,Convex,Ethereum,4.36,USDT,169908655,16.87,0
2024-07-04,Convex,Ethereum,5.74,DAI,167409372,18.64,0
2024-07-04,Balancer,Ethereum,5.69,USDC,120803010,18.31,0
2024-07-04,Balancer,Ethereum,6.28,USDT,112341211,19.16,0
2024-07-04,Balancer,Ethereum,6.68,DAI,111616617,23.72,0
2024-07-04,Balancer,Arbitrum,8.57,USDC,125495055,2.2,5.66
2024-07-04,Balancer,Arbitrum,6.37,USDT,115582834,2.03,4.12
2024-07-04,Balancer,Arbitrum,6.51,DAI,110088393,2.44,5.59
2024-07-04,Balancer,Optimism,7.45,USDT,112417653,2.35,4.45
2024-07-04,Balancer,Polygon,8.94,USDC,115229024,1.13,3.0
2024-07-04,Balancer,Polygon,8.11,USDT,117600878,0.92,3.24
2024-07-04,Balancer,Polygon,8.35,DAI,124515427,1.04,2.39
2024-07-04,Balancer,Base,7.39,USDT,120353886,1.4,3.41
2024-07-04,Balancer,Base,6.91,DAI,107023686,1.4,4.2
2024-07-05,Aave,Ethereum,3.12,USDT,272427189,16.92,0
2024-07-05,Aave,Ethereum,2.84,DAI,267827747,15.7,0
2024-07-05,Aave,Arbitrum,3.77,USDC,244023361,1.98,6.16
2024-07-05,Aave,Arbitrum,3.8,USDT,265660212,2.99,6.49
2024-07-05,Aave,Arbitrum,4.06,DAI,261769477,3.08,4.06
