date,protocol,chain,apy,stablecoin,tvl,gasCost,bridgeFee
2024-01-01,Yearn,Arbitrum,5.81,DAI,116985005,1.71,6.13
2024-01-01,Yearn,Optimism,4.38,USDC,132095745,1.22,5.61
2024-01-01,Yearn,Optimism,5.68,USDT,126797305,1.57,6.28
2024-01-01,Yearn,Optimism,5.85,DAI,129484128,1.6,4.91
2024-01-01,Yearn,Polygon,5.41,USDC,115554790,0.7,3.7
2024-01-01,Yearn,Polygon,5.65,USDT,117362795,0.5,4.64
2024-01-01,Yearn,Polygon,7.3,DAI,113971090,0.8,2.87
2024-01-01,Yearn,Base,5.35,USDC,126268738,0.88,5.1
2024-01-01,Yearn,Base,4.67,USDT,122617176,1.14,4.7
2024-01-01,Yearn,Base,6.18,DAI,119847748,1.0,4.44
2024-01-01,Pendle,Ethereum,7.89,USDC,84708165,15.89,0
2024-01-01,Pendle,Ethereum,8.8,DAI,79520853,19.93,0
2024-01-01,Pendle,Arbitrum,7.29,USDC,86705991,1.88,5.33
2024-01-01,Pendle,Arbitrum,8.36,DAI,82322110,1.26,5.18
2024-01-01,Pendle,Optimism,8.85,USDC,84451271,1.34,4.36
2024-01-01,Pendle,Optimism,7.68,USDT,91443075,0.71,6.15
2024-01-01,Pendle,Optimism,7.45,DAI,90003550,1.42,5.65
2024-01-01,Pendle,Base,8.52,USDC,84211986,1.43,5.42
2024-01-01,Pendle,Base,7.95,USDT,82808332,1.68,5.01
2024-01-01,Pendle,Base,8.5,DAI,87916691,1.17,5.31
2024-01-01,Convex,Ethereum,4.43,USDC,160251529,12.81,0
2024-01-01,Convex,Ethereum,4.76,USDT,157324875,18.09,0
2024-01-01,Convex,Ethereum,4.65,DAI,134399406,9.71,0
2024-01-01,Balancer,Ethereum,6.29,USDC,108261945,10.9,0
2024-01-01,Balancer,Ethereum,6.54,USDT,109078103,17.61,0
2024-01-01,Balancer,Ethereum,6.75,DAI,107203546,14.62,0
2024-01-01,Balancer,Arbitrum,10.06,USDC,119559551,2.79,6.42
2024-01-01,Balancer,Arbitrum,8.46,USDT,113654782,2.66,6.5
2024-01-01,Balancer,Arbitrum,7.58,DAI,103929164,2.11,3.79
2024-01-01,Balancer,Optimism,6.97,USDC,107977256,1.19,6.12
2024-01-01,Balancer,Optimism,7.23,USDT,125382443,1.51,5.61
2024-01-01,Balancer,Optimism,8.99,DAI,111759051,1.72,4.35
2024-01-01,Balancer,Polygon,8.57,USDC,119603935,0.81,3.38
2024-01-01,Balancer,Polygon,9.24,USDT,107767835,0.7,4.33
2024-01-01,Balancer,Polygon,8.54,DAI,111454387,0.64,4.33
2024-01-01,Balancer,Base,6.67,USDC,104960398,1.45,5.49
2024-01-01,Balancer,Base,7.06,USDT,106109294,1.24,6.3
2024-01-01,Balancer,Base,9.55,DAI,102227506,0.98,4.8
2024-01-02,Aave,Ethereum,3.74,USDC,238385924,25.69,0
2024-01-02,Aave,Ethereum,4.72,USDT,239201030,20.93,0
2024-01-02,Aave,Ethereum,2.54,DAI,234543057,17.52,0
2024-01-02,Aave,Arbitrum,4.64,USDC,228302555,3.41,5.87
2024-01-02,Aave,Arbitrum,4.62,USDT,230500568,3.81,6.25
2024-01-02,Aave,Arbitrum,4.51,DAI,234410168,3.37,5.83
2024-01-02,Aave,Optimism,4.77,USDC,247808604,1.72,5.03
2024-01-02,Aave,Optimism,4.12,USDT,232307152,2.13,4.4
2024-01-02,Aave,Optimism,3.9,DAI,234269225,2.41,4.8
2024-01-02,Aave,Polygon,4.44,USDC,233801252,1.97,5.46
2024-01-02,Aave,Polygon,3.49,USDT,244177744,0.5,5.38
2024-01-02,Aave,Polygon,5.15,DAI,253250888,1.3,3.24
2024-01-02,Aave,Base,4.62,USDC,230048203,2.01,3.44
2024-01-02,Aave,Base,3.97,DAI,228581552,1.76,4.66
2024-01-02,Compound,Ethereum,4.53,USDC,180046346,25.21,0
2024-01-02,Compound,Ethereum,3.41,USDT,168486968,27.9,0
2024-01-02,Compound,Ethereum,3.19,DAI,177752023,18.97,0
2024-01-02,Compound,Arbitrum,5.08,USDC,175170129,3.35,4.65
2024-01-02,Compound,Arbitrum,3.74,USDT,173502464,3.68,6.8
2024-01-02,Compound,Arbitrum,5.76,DAI,172954426,4.66,5.17
2024-01-02,Compound,Optimism,4.43,USDC,164686829,1.68,4.76
2024-01-02,Compound,Optimism,3.94,USDT,167416412,2.6,5.15
2024-01-02,Compound,Optimism,4.45,DAI,181602935,1.89,5.01
2024-01-02,Compound,Polygon,2.98,USDC,153740336,1.14,3.77
2024-01-02,Compound,Polygon,3.42,USDT,161158412,1.46,3.18
2024-01-02,Compound,Base,3.32,USDC,191690183,1.41,5.27
2024-01-02,Compound,Base,3.73,DAI,189929478,2.21,5.53
2024-01-02,Curve,Ethereum,6.1,USDC,288488207,10.02,0
2024-01-02,Curve,Ethereum,5.87,USDT,286471978,23.78,0
2024-01-02,Curve,Ethereum,6.25,DAI,293703175,23.66,0
2024-01-02,Curve,Arbitrum,7.03,USDC,280263537,3.8,5.06
2024-01-02,Curve,Arbitrum,9.84,USDT,323318284,2.1,5.02
2024-01-02,Curve,Optimism,6.99,USDC,305838032,1.59,5.78
2024-01-02,Curve,Optimism,6.38,DAI,304052743,2.44,5.43
2024-01-02,Curve,Polygon,5.52,USDC,288444390,1.11,4.37
2024-01-02,Curve,Polygon,8.92,USDT,288783141,1.53,4.91
2024-01-02,Curve,Polygon,7.22,DAI,297163977,1.45,4.52
2024-01-02,Curve,Base,5.23,USDC,312696093,1.77,4.82
2024-01-02,Curve,Base,5.82,USDT,274297402,2.02,5.66
2024-01-02,Curve,Base,6.11,DAI,315034813,1.73,4.27
2024-01-02,Uniswap V3,Ethereum,7.29,USDC,93850898,21.0,0
2024-01-02,Uniswap V3,Ethereum,7.07,USDT,96231943,22.51,0
2024-01-02,Uniswap V3,Arbitrum,8.01,USDC,92755626,2.52,7.42
2024-01-02,Uniswap V3,Arbitrum,8.57,USDT,82498690,3.99,5.67
2024-01-02,Uniswap V3,Arbitrum,7.77,DAI,88492002,2.81,6.41
2024-01-02,Uniswap V3,Optimism,4.14,USDC,94406390,2.25,5.46
2024-01-02,Uniswap V3,Optimism,3.94,USDT,94506825,1.64,4.52
2024-01-02,Uniswap V3,Optimism,6.91,DAI,93928663,1.41,4.91
2024-01-02,Uniswap V3,Polygon,5.62,USDC,95205810,1.34,2.4
2024-01-02,Uniswap V3,Polygon,8.61,USDT,96480370,0.83,3.8
2024-01-02,Uniswap V3,Polygon,6.81,DAI,92416428,1.52,4.65
2024-01-02,Uniswap V3,Base,4.43,USDC,84535799,2.22,6.33
2024-01-02,Uniswap V3,Base,8.68,USDT,89861558,1.77,4.94
2024-01-02,Uniswap V3,Base,4.41,DAI,91412224,2.01,3.76
2024-01-02,Yearn,Ethereum,3.61,USDC,105015424,33.58,0
2024-01-02,Yearn,Ethereum,6.11,USDT,112303559,22.85,0
2024-01-02,Yearn,Arbitrum,5.69,USDC,118428422,3.8,5.72
2024-01-02,Yearn,Arbitrum,4.74,USDT,116733598,3.59,4.23
2024-01-02,Yearn,Arbitrum,6.0,DAI,112993891,2.74,6.65
2024-01-02,Yearn,Optimism,3.42,USDC,120018075,2.45,3.74
2024-01-02,Yearn,Optimism,4.56,USDT,115973923,2.46,4.83
2024-01-02,Yearn,Optimism,3.28,DAI,109228531,2.49,4.18
2024-01-02,Yearn,Polygon,6.23,USDC,112990475,1.68,4.21
2024-01-02,Yearn,Polygon,6.18,USDT,109290285,1.21,4.44
2024-01-02,Yearn,Polygon,4.81,DAI,114249241,1.54,3.84
2024-01-02,Yearn,Base,6.46,USDC,114643826,2.84,3.97
2024-01-02,Yearn,Base,5.85,USDT,113551689,1.14,6.23
2024-01-02,Yearn,Base,5.85,DAI,118224517,0.99,5.45
2024-01-02,Pendle,Ethereum,8.27,USDC,81553273,28.63,0
2024-01-02,Pendle,Ethereum,7.57,USDT,75763693,13.97,0
2024-01-02,Pendle,Ethereum,5.57,DAI,76533797,18.95,0
2024-01-02,Pendle,Arbitrum,13.31,USDC,72648679,2.71,5.74
2024-01-02,Pendle,Arbitrum,7.2,USDT,84310486,4.35,4.5
2024-01-02,Pendle,Arbitrum,10.28,DAI,79630582,2.84,6.43
2024-01-02,Pendle,Optimism,7.83,USDC,77672034,2.22,4.33
2024-01-02,Pendle,Optimism,7.87,DAI,81802575,1.63,5.39
2024-01-02,Pendle,Base,8.06,USDC,82036453,2.09,4.65
2024-01-02,Pendle,Base,9.29,USDT,80814013,2.42,5.64
2024-01-02,Pendle,Base,11.37,DAI,78163963,1.2,4.36
2024-01-02,Convex,Ethereum,5.21,USDC,135600242,23.81,0
2024-01-02,Convex,Ethereum,6.98,USDT,151480568,20.95,0
2024-01-02,Convex,Ethereum,4.03,DAI,153429149,18.12,0
2024-01-02,Balancer,Ethereum,6.84,USDC,100108610,20.89,0
2024-01-02,Balancer,Ethereum,6.52,USDT,103581886,24.15,0
2024-01-02,Balancer,Ethereum,6.38,DAI,106581965,20.92,0
2024-01-02,Balancer,Arbitrum,5.7,USDC,106684747,3.66,4.85
2024-01-02,Balancer,Arbitrum,4.88,USDT,102079789,2.93,5.37
2024-01-02,Balancer,Arbitrum,7.38,DAI,101533502,3.53,6.54
2024-01-02,Balancer,Optimism,8.99,USDT,103561234,2.57,3.91
2024-01-02,Balancer,Optimism,9.93,DAI,106365224,1.99,5.21
2024-01-02,Balancer,Polygon,7.82,USDC,113505566,0.82,3.87
2024-01-02,Balancer,Polygon,7.54,USDT,97991596,1.54,4.28
2024-01-02,Balancer,Polygon,7.92,DAI,100123543,1.17,3.56
2024-01-02,Balancer,Base,5.25,USDC,108511749,2.32,5.22
2024-01-02,Balancer,Base,8.57,USDT,109805990,1.74,5.12
2024-01-02,Balancer,Base,8.26,DAI,95495330,2.52,5.17
2024-01-03,Aave,Ethereum,2.9,USDC,254731230,26.3,0
2024-01-03,Aave,Ethereum,3.45,DAI,252448451,20.4,0
2024-01-03,Aave,Arbitrum,4.74,USDC,225949245,3.02,2.65
2024-01-03,Aave,Arbitrum,5.51,USDT,221315945,2.84,5.1
2024-01-03,Aave,Arbitrum,4.12,DAI,224209996,2.12,7.01
2024-01-03,Aave,Optimism,2.19,USDC,246085497,3.12,5.03
2024-01-03,Aave,Optimism,4.44,USDT,243407580,2.17,5.72
2024-01-03,Aave,Polygon,3.55,USDC,233645055,0.77,3.66
2024-01-03,Aave,Polygon,2.94,USDT,246878749,1.11,3.57
2024-01-03,Aave,Polygon,3.4,DAI,236055441,1.29,3.52
2024-01-03,Aave,Base,6.37,USDC,255524132,1.47,4.09
2024-01-03,Aave,Base,4.86,USDT,248842918,1.43,5.18
2024-01-03,Aave,Base,3.91,DAI,249961219,2.84,4.78
2024-01-03,Compound,Ethereum,2.8,USDC,177214099,18.16,0
2024-01-03,Compound,Ethereum,3.49,USDT,190751166,24.43,0
2024-01-03,Compound,Ethereum,4.32,DAI,168476871,13.16,0
2024-01-03,Compound,Arbitrum,2.7,USDC,180014252,3.98,7.51
2024-01-03,Compound,Arbitrum,4.55,USDT,154757957,1.14,5.74
2024-01-03,Compound,Arbitrum,2.97,DAI,177347081,3.74,5.96
2024-01-03,Compound,Optimism,3.13,USDC,176273323,2.81,2.86
2024-01-03,Compound,Optimism,3.7,USDT,170191070,2.97,5.1
2024-01-03,Compound,Optimism,4.2,DAI,182063411,1.99,6.43
2024-01-03,Compound,Polygon,4.56,USDC,166470851,1.36,3.76
2024-01-03,Compound,Polygon,3.96,USDT,168971949,0.93,4.47
2024-01-03,Compound,Polygon,4.31,DAI,182453783,1.24,3.79
2024-01-03,Compound,Base,4.09,USDC,185189518,1.52,5.09
2024-01-03,Compound,Base,3.51,USDT,177677959,2.48,4.99
2024-01-03,Compound,Base,4.84,DAI,168492080,1.7,5.5
2024-01-03,Curve,Ethereum,4.93,USDC,311510647,14.62,0
2024-01-03,Curve,Ethereum,6.01,USDT,286888036,24.18,0
2024-01-03,Curve,Ethereum,7.64,DAI,300415850,13.77,0
2024-01-03,Curve,Arbitrum,8.56,USDC,331413668,3.02,5.84
2024-01-03,Curve,Arbitrum,6.12,USDT,288807077,4.47,5.57
2024-01-03,Curve,Arbitrum,7.28,DAI,287260429,3.86,6.46
2024-01-03,Curve,Optimism,8.99,USDC,306904782,2.86,5.24
2024-01-03,Curve,Optimism,4.65,USDT,326513405,2.12,4.59
2024-01-03,Curve,Polygon,6.88,USDC,290727468,1.39,3.47
2024-01-03,Curve,Polygon,9.26,USDT,293664201,1.3,3.15
2024-01-03,Curve,Polygon,6.04,DAI,346879155,1.65,4.3
2024-01-03,Curve,Base,6.49,USDT,307200054,1.37,3.37
2024-01-03,Curve,Base,7.19,DAI,296203707,1.94,6.1
2024-01-03,Uniswap V3,Ethereum,3.78,USDC,86083367,31.4,0
2024-01-03,Uniswap V3,Ethereum,3.99,USDT,95659456,13.46,0
2024-01-03,Uniswap V3,Ethereum,5.26,DAI,101186709,23.41,0
2024-01-03,Uniswap V3,Arbitrum,4.45,USDC,93581352,4.15,6.66
2024-01-03,Uniswap V3,Arbitrum,6.34,USDT,97892112,3.56,6.45
2024-01-03,Uniswap V3,Optimism,6.08,USDC,81503796,2.48,4.24
2024-01-03,Uniswap V3,Optimism,3.43,USDT,83462926,2.4,4.64
2024-01-03,Uniswap V3,Optimism,3.79,DAI,95292547,1.81,4.57
2024-01-03,Uniswap V3,Polygon,5.18,USDC,90383741,1.47,4.25
2024-01-03,Uniswap V3,Polygon,6.33,USDT,88123201,1.58,3.07
2024-01-03,Uniswap V3,Polygon,6.96,DAI,88329448,1.39,4.01
2024-01-03,Uniswap V3,Base,7.59,USDC,99468924,1.95,4.44
2024-01-03,Uniswap V3,Base,6.81,USDT,95360959,2.51,4.6
2024-01-03,Uniswap V3,Base,5.18,DAI,93477832,2.07,3.82
2024-01-03,Yearn,Ethereum,5.03,USDC,113204496,29.16,0
2024-01-03,Yearn,Ethereum,4.24,USDT,119708088,35.2,0
2024-01-03,Yearn,Ethereum,4.76,DAI,123804981,26.94,0
2024-01-03,Yearn,Arbitrum,6.46,USDC,115251691,3.82,6.77
2024-01-03,Yearn,Arbitrum,7.9,USDT,110126424,3.09,6.13
2024-01-03,Yearn,Arbitrum,5.4,DAI,105530602,3.93,5.9
2024-01-03,Yearn,Optimism,4.79,USDC,104927703,1.53,4.67
2024-01-03,Yearn,Optimism,7.69,USDT,115633637,2.21,5.65
2024-01-03,Yearn,Optimism,6.63,DAI,117860701,2.99,4.74
2024-01-03,Yearn,Polygon,5.56,USDC,121292325,1.6,3.38
2024-01-03,Yearn,Polygon,5.47,USDT,119325001,1.34,4.35
2024-01-03,Yearn,Polygon,6.48,DAI,107271680,1.75,3.8
2024-01-03,Yearn,Base,5.57,USDC,122032943,2.69,4.51
2024-01-03,Yearn,Base,5.95,DAI,111036654,1.61,4.99
2024-01-03,Pendle,Ethereum,10.87,USDC,80339760,21.15,0
2024-01-03,Pendle,Ethereum,14.64,DAI,89788790,19.67,0
2024-01-03,Pendle,Arbitrum,10.23,USDC,76784941,2.09,6.95
2024-01-03,Pendle,Arbitrum,14.24,USDT,81257555,2.29,6.64
2024-01-03,Pendle,Arbitrum,9.11,DAI,80116361,2.58,6.67
2024-01-03,Pendle,Optimism,12.08,USDC,89373776,2.95,4.64
2024-01-03,Pendle,Optimism,9.1,USDT,82097141,3.08,5.34
2024-01-03,Pendle,Optimism,10.06,DAI,80723532,2.69,5.5
2024-01-03,Pendle,Base,13.4,USDC,79699623,1.54,4.47
2024-01-03,Pendle,Base,8.97,USDT,81517724,1.82,5.11
2024-01-03,Pendle,Base,9.13,DAI,79694823,1.75,4.7
2024-01-03,Convex,Ethereum,5.26,USDT,141384882,23.12,0
2024-01-03,Convex,Ethereum,5.5,DAI,139454464,14.17,0
2024-01-03,Balancer,Ethereum,4.7,USDC,107941256,18.82,0
2024-01-03,Balancer,Ethereum,5.2,USDT,107863334,24.14,0
2024-01-03,Balancer,Ethereum,5.19,DAI,100940544,17.66,0
2024-01-03,Balancer,Arbitrum,6.06,USDC,100493865,3.96,5.04
2024-01-03,Balancer,Arbitrum,9.68,USDT,110639244,4.2,6.63
2024-01-03,Balancer,Arbitrum,4.83,DAI,106447971,4.27,6.62
2024-01-03,Balancer,Optimism,8.15,USDC,104612270,1.71,4.92
2024-01-03,Balancer,Optimism,6.95,DAI,109099530,1.3,5.04
2024-01-03,Balancer,Polygon,8.15,USDC,105460788,1.11,3.42
2024-01-03,Balancer,Polygon,8.36,USDT,105411287,1.1,3.77
2024-01-03,Balancer,Polygon,6.71,DAI,115940758,1.17,3.45
2024-01-03,Balancer,Base,5.61,USDC,109073986,2.16,4.27
2024-01-03,Balancer,Base,7.9,USDT,101504152,1.7,4.9
2024-01-03,Balancer,Base,7.89,DAI,107436450,1.32,3.84
2024-01-04,Aave,Ethereum,2.78,USDC,243898921,19.36,0
2024-01-04,Aave,Ethereum,4.35,USDT,248910482,22.2,0
2024-01-04,Aave,Ethereum,2.34,DAI,235378888,17.75,0
2024-01-04,Aave,Arbitrum,4.14,USDC,234402658,3.01,5.87
2024-01-04,Aave,Arbitrum,3.81,USDT,244323499,2.26,5.31
2024-01-04,Aave,Arbitrum,5.26,DAI,242359514,2.07,5.03
2024-01-04,Aave,Optimism,5.86,USDT,239547361,2.71,3.13
2024-01-04,Aave,Optimism,4.75,DAI,265218089,2.64,4.34
2024-01-04,Aave,Polygon,3.66,USDC,231793539,1.03,4.16
2024-01-04,Aave,Polygon,5.02,USDT,236337638,1.59,3.93
2024-01-04,Aave,Polygon,4.86,DAI,221143230,1.4,3.81
2024-01-04,Aave,Base,3.92,USDC,248267280,2.06,5.42
2024-01-04,Aave,Base,5.35,USDT,247036245,1.66,4.22
2024-01-04,Compound,Ethereum,4.48,USDC,180075071,32.14,0
2024-01-04,Compound,Ethereum,2.39,USDT,174848943,24.33,0
2024-01-04,Compound,Ethereum,3.28,DAI,182634567,23.52,0
2024-01-04,Compound,Arbitrum,3.47,USDC,159818149,2.96,6.39
2024-01-04,Compound,Arbitrum,4.26,DAI,179559619,2.96,5.26
2024-01-04,Compound,Optimism,5.02,USDC,182388589,3.14,5.51
2024-01-04,Compound,Optimism,4.11,USDT,180445840,2.22,3.9
2024-01-04,Compound,Optimism,3.7,DAI,193626679,3.13,3.94
2024-01-04,Compound,Polygon,4.6,USDC,177101979,1.53,3.14
2024-01-04,Compound,Polygon,4.88,USDT,160229072,1.27,3.02
2024-01-04,Compound,Base,7.0,USDC,168703658,1.41,3.82
2024-01-04,Compound,Base,4.9,USDT,181170439,2.22,4.49
2024-01-04,Compound,Base,4.78,DAI,168310668,1.78,5.5
2024-01-04,Curve,Ethereum,4.22,USDC,305959311,20.2,0
2024-01-04,Curve,Ethereum,5.28,USDT,313569816,19.8,0
2024-01-04,Curve,Ethereum,5.4,DAI,330378880,24.19,0
2024-01-04,Curve,Arbitrum,6.46,DAI,316617030,3.37,8.11
2024-01-04,Curve,Optimism,3.89,USDC,306187403,2.7,5.37
2024-01-04,Curve,Optimism,9.61,USDT,319695115,2.33,5.19
2024-01-04,Curve,Optimism,7.57,DAI,292998971,1.93,5.87
2024-01-04,Curve,Polygon,6.93,USDC,286781762,0.88,3.42
2024-01-04,Curve,Polygon,3.09,USDT,325486905,1.21,3.7
2024-01-04,Curve,Polygon,6.91,DAI,331278023,1.91,3.68
2024-01-04,Curve,Base,4.13,USDC,323414597,2.67,4.88
2024-01-04,Curve,Base,7.89,USDT,310004761,2.59,4.81
2024-01-04,Curve,Base,3.49,DAI,329460721,1.78,5.31
2024-01-04,Uniswap V3,Ethereum,5.51,USDC,97186283,30.83,0
2024-01-04,Uniswap V3,Ethereum,4.78,USDT,86578366,31.57,0
2024-01-04,Uniswap V3,Ethereum,4.6,DAI,98803292,18.5,0
2024-01-04,Uniswap V3,Arbitrum,7.46,USDC,89214335,4.69,4.98
2024-01-04,Uniswap V3,Arbitrum,5.95,DAI,101394491,2.27,6.63
2024-01-04,Uniswap V3,Optimism,4.51,USDC,90275384,2.27,4.89
2024-01-04,Uniswap V3,Optimism,6.14,USDT,97967359,2.11,6.48
2024-01-04,Uniswap V3,Optimism,3.99,DAI,86007245,2.73,5.97
2024-01-04,Uniswap V3,Polygon,8.12,USDC,107013232,1.22,3.59
2024-01-04,Uniswap V3,Polygon,6.59,USDT,91722322,0.63,4.35
2024-01-04,Uniswap V3,Polygon,8.32,DAI,93792921,1.38,4.41
2024-01-04,Uniswap V3,Base,6.39,USDC,87278578,2.08,5.29
2024-01-04,Uniswap V3,Base,6.29,USDT,94798122,1.97,5.69
2024-01-04,Uniswap V3,Base,6.14,DAI,96969512,1.27,6.31
2024-01-04,Yearn,Ethereum,3.25,USDC,113476819,23.4,0
2024-01-04,Yearn,Ethereum,3.99,USDT,113305506,18.94,0
2024-01-04,Yearn,Ethereum,4.4,DAI,110236277,20.67,0
2024-01-04,Yearn,Arbitrum,6.23,USDC,114909214,4.84,6.71
2024-01-04,Yearn,Arbitrum,4.7,USDT,111056269,4.12,5.65
2024-01-04,Yearn,Arbitrum,5.21,DAI,123855662,3.32,6.15
2024-01-04,Yearn,Optimism,4.67,USDC,125812637,2.18,5.87
2024-01-04,Yearn,Optimism,5.61,USDT,118816995,1.19,6.2
2024-01-04,Yearn,Optimism,5.14,DAI,122863348,2.62,4.98
2024-01-04,Yearn,Polygon,4.12,USDT,110795634,0.8,3.44
2024-01-04,Yearn,Polygon,7.2,DAI,124938460,0.64,2.77
2024-01-04,Yearn,Base,6.61,USDC,116818132,1.83,3.4
2024-01-04,Yearn,Base,6.72,USDT,116605655,1.51,5.68
2024-01-04,Yearn,Base,6.25,DAI,108989920,2.68,4.75
2024-01-04,Pendle,Ethereum,10.94,USDT,86211396,25.33,0
2024-01-04,Pendle,Ethereum,10.57,DAI,77244610,22.65,0
2024-01-04,Pendle,Arbitrum,11.3,USDC,86683393,3.71,5.91
2024-01-04,Pendle,Arbitrum,15.19,USDT,83393627,2.78,6.55
2024-01-04,Pendle,Arbitrum,10.43,DAI,84717056,4.06,5.95
2024-01-04,Pendle,Optimism,14.31,USDC,87194400,1.6,4.65
2024-01-04,Pendle,Optimism,8.43,DAI,88313276,3.13,5.13
2024-01-04,Pendle,Base,14.57,USDC,87207242,1.84,4.87
2024-01-04,Pendle,Base,12.73,USDT,86366777,1.61,5.69
2024-01-04,Pendle,Base,8.94,DAI,78677442,2.49,4.81
2024-01-04,Convex,Ethereum,5.32,USDC,150127359,15.61,0
2024-01-04,Convex,Ethereum,6.48,USDT,144264100,26.76,0
2024-01-04,Convex,Ethereum,6.54,DAI,138435908,31.78,0
2024-01-04,Balancer,Ethereum,6.28,USDC,108425989,31.44,0
2024-01-04,Balancer,Ethereum,7.59,USDT,107873813,21.98,0
2024-01-04,Balancer,Ethereum,6.18,DAI,103938653,15.39,0
2024-01-04,Balancer,Arbitrum,5.92,USDC,111285700,4.53,7.21
2024-01-04,Balancer,Arbitrum,6.67,USDT,111335427,2.97,7.15
2024-01-04,Balancer,Arbitrum,8.24,DAI,107528717,2.94,6.14
2024-01-04,Balancer,Optimism,7.23,USDC,106692005,2.72,4.99
2024-01-04,Balancer,Optimism,5.87,USDT,101466373,2.17,4.61
