date,protocol,chain,apy,stablecoin,tvl,gasCost,bridgeFee
2024-07-01,Yearn,Polygon,4.56,USDT,118458618,1.79,5.86
2024-07-01,Yearn,Polygon,4.89,DAI,112188730,1.99,7.07
2024-07-01,Yearn,Base,4.27,USDC,124727170,3.32,12.65
2024-07-01,Yearn,Base,4.51,USDT,122975781,3.78,13.24
2024-07-01,Yearn,Base,4.22,DAI,118465370,3.45,8.72
2024-07-01,Pendle,Ethereum,12.06,USDC,78660689,48.84,0
2024-07-01,Pendle,Ethereum,11.58,USDT,79473758,40.6,0
2024-07-01,Pendle,Ethereum,9.58,DAI,76085056,46.13,0
2024-07-01,Pendle,Arbitrum,13.4,USDT,74608562,3.75,12.84
2024-07-01,Pendle,Arbitrum,12.58,DAI,69400516,2.77,8.82
2024-07-01,Pendle,Optimism,14.2,USDC,80019216,3.51,8.6
2024-07-01,Pendle,Optimism,16.11,USDT,68694929,2.92,10.81
2024-07-01,Pendle,Optimism,12.96,DAI,74743596,3.58,10.32
2024-07-01,Pendle,Base,13.59,USDC,76328992,3.01,9.66
2024-07-01,Pendle,Base,13.73,USDT,74224714,3.3,8.31
2024-07-01,Pendle,Base,10.57,DAI,73723720,3.44,9.22
2024-07-01,Convex,Ethereum,5.14,USDC,158287251,46.4,0
2024-07-01,Convex,Ethereum,5.15,USDT,155989269,36.51,0
2024-07-01,Convex,Ethereum,5.11,DAI,146764932,50.46,0
2024-07-01,Balancer,Ethereum,7.31,USDC,114429892,35.6,0
2024-07-01,Balancer,Ethereum,8.65,USDT,105590054,56.51,0
2024-07-01,Balancer,Ethereum,7.67,DAI,116368038,32.48,0
2024-07-01,Balancer,Arbitrum,9.34,USDT,114740255,4.37,13.02
2024-07-01,Balancer,Arbitrum,9.36,DAI,118735826,3.35,8.56
2024-07-01,Balancer,Optimism,8.88,USDC,107204304,3.41,9.56
2024-07-01,Balancer,Optimism,8.25,DAI,104504741,2.97,5.14
2024-07-01,Balancer,Polygon,12.03,USDC,105179587,1.15,7.08
2024-07-01,Balancer,Polygon,9.73,USDT,110525077,1.49,5.22
2024-07-01,Balancer,Polygon,9.45,DAI,98674483,1.43,6.32
2024-07-01,Balancer,Base,9.12,USDC,122362275,3.95,8.97
2024-07-01,Balancer,Base,7.59,USDT,115329293,3.89,9.89
2024-07-01,Balancer,Base,9.76,DAI,111227463,2.79,13.45
2024-07-02,Aave,Ethereum,2.87,USDC,278268838,44.24,0
2024-07-02,Aave,Ethereum,2.7,USDT,251947280,48.54,0
2024-07-02,Aave,Ethereum,2.99,DAI,235168566,47.67,0
2024-07-02,Aave,Arbitrum,3.46,USDC,257356820,3.91,12.66
2024-07-02,Aave,Arbitrum,3.77,USDT,273095143,3.04,14.09
2024-07-02,Aave,Arbitrum,3.49,DAI,262629504,3.12,8.36
2024-07-02,Aave,Optimism,3.25,USDC,240801795,3.03,7.02
2024-07-02,Aave,Optimism,3.62,USDT,245219673,2.45,9.84
2024-07-02,Aave,Optimism,3.63,DAI,275973617,3.08,12.34
2024-07-02,Aave,Polygon,3.29,USDC,247296154,1.57,8.63
2024-07-02,Aave,Polygon,3.64,USDT,262886917,1.32,7.53
2024-07-02,Aave,Polygon,3.91,DAI,251560435,1.52,6.15
2024-07-02,Aave,Base,3.59,USDC,248095560,2.66,9.26
2024-07-02,Aave,Base,3.59,USDT,252676900,3.51,11.94
2024-07-02,Aave,Base,3.72,DAI,246838733,3.14,9.76
2024-07-02,Compound,Ethereum,3.07,USDC,192872231,38.57,0
2024-07-02,Compound,Ethereum,2.66,USDT,182096011,69.46,0
2024-07-02,Compound,Ethereum,3.09,DAI,174806629,37.06,0
2024-07-02,Compound,Arbitrum,3.67,USDC,195081130,3.27,12.8
2024-07-02,Compound,Arbitrum,3.65,USDT,179845432,3.64,11.55
2024-07-02,Compound,Arbitrum,3.43,DAI,184166898,4.17,11.47
2024-07-02,Compound,Optimism,3.24,USDT,183363341,2.96,5.46
2024-07-02,Compound,Polygon,3.46,USDC,170344986,1.72,8.84
2024-07-02,Compound,Polygon,3.8,USDT,177544169,1.63,8.9
2024-07-02,Compound,Polygon,3.96,DAI,178650105,1.84,5.81
2024-07-02,Compound,Base,3.54,USDC,170899533,3.61,6.48
2024-07-02,Compound,Base,3.3,USDT,196992787,3.89,12.6
2024-07-02,Compound,Base,3.2,DAI,172204941,2.45,9.78
2024-07-02,Curve,Ethereum,8.47,USDC,342355324,55.03,0
2024-07-02,Curve,Ethereum,6.1,USDT,321523870,44.12,0
2024-07-02,Curve,Ethereum,8.13,DAI,311551045,34.32,0
2024-07-02,Curve,Arbitrum,8.7,USDC,316437772,3.69,11.56
2024-07-02,Curve,Arbitrum,9.37,USDT,325025735,4.06,11.64
2024-07-02,Curve,Arbitrum,9.66,DAI,335093431,3.18,9.44
2024-07-02,Curve,Optimism,7.42,USDC,321122678,2.82,11.28
2024-07-02,Curve,Optimism,8.06,DAI,299130717,3.01,10.66
2024-07-02,Curve,Polygon,10.94,USDC,313348990,1.93,4.77
2024-07-02,Curve,Polygon,8.23,DAI,318707503,0.88,7.09
2024-07-02,Curve,Base,7.37,USDC,329534793,3.08,15.38
2024-07-02,Curve,Base,9.08,USDT,344306306,3.33,12.19
2024-07-02,Curve,Base,8.94,DAI,337769043,3.89,11.34
2024-07-02,Uniswap V3,Ethereum,9.66,USDC,99010339,40.63,0
2024-07-02,Uniswap V3,Ethereum,8.37,USDT,100793429,38.27,0
2024-07-02,Uniswap V3,Ethereum,7.37,DAI,93880473,29.12,0
2024-07-02,Uniswap V3,Arbitrum,11.37,USDC,96915313,3.7,13.12
2024-07-02,Uniswap V3,Arbitrum,10.0,USDT,101706126,3.83,9.89
2024-07-02,Uniswap V3,Arbitrum,10.98,DAI,96166010,2.87,12.54
2024-07-02,Uniswap V3,Optimism,9.15,USDC,104500282,3.64,6.61
2024-07-02,Uniswap V3,Optimism,10.08,USDT,89518543,2.68,7.39
2024-07-02,Uniswap V3,Optimism,7.28,DAI,94693714,3.05,12.11
2024-07-02,Uniswap V3,Polygon,12.29,USDC,97796838,1.5,9.05
2024-07-02,Uniswap V3,Polygon,9.56,USDT,91400044,1.96,9.11
2024-07-02,Uniswap V3,Polygon,10.68,DAI,93667853,1.82,7.12
2024-07-02,Uniswap V3,Base,11.2,USDC,105086059,2.8,9.94
2024-07-02,Uniswap V3,Base,12.29,USDT,98444656,3.66,11.6
2024-07-02,Uniswap V3,Base,9.72,DAI,107919881,3.46,12.64
2024-07-02,Yearn,Ethereum,3.53,USDC,123752045,30.47,0
2024-07-02,Yearn,Ethereum,3.26,USDT,118278216,29.48,0
2024-07-02,Yearn,Ethereum,3.26,DAI,123910655,45.95,0
2024-07-02,Yearn,Arbitrum,4.39,USDT,109051472,3.97,14.93
2024-07-02,Yearn,Arbitrum,4.35,DAI,115478255,3.65,10.03
2024-07-02,Yearn,Optimism,4.32,USDC,122775586,3.19,9.99
2024-07-02,Yearn,Optimism,4.27,USDT,131784802,3.07,12.01
2024-07-02,Yearn,Optimism,4.69,DAI,124289605,3.41,8.66
2024-07-02,Yearn,Polygon,4.61,USDC,120641084,1.49,5.31
2024-07-02,Yearn,Polygon,4.49,USDT,117344574,1.65,8.66
2024-07-02,Yearn,Polygon,4.61,DAI,119891200,1.38,6.1
2024-07-02,Yearn,Base,4.72,USDC,125856671,3.55,12.91
2024-07-02,Yearn,Base,4.56,USDT,127768243,3.85,11.9
2024-07-02,Yearn,Base,4.35,DAI,132408904,1.86,10.61
2024-07-02,Pendle,Ethereum,8.31,USDC,79870927,48.44,0
2024-07-02,Pendle,Ethereum,10.92,USDT,76571198,44.04,0
2024-07-02,Pendle,Ethereum,10.4,DAI,77849224,57.5,0
2024-07-02,Pendle,Arbitrum,12.69,USDC,87748104,3.06,16.07
2024-07-02,Pendle,Arbitrum,12.54,USDT,77681893,3.77,13.23
2024-07-02,Pendle,Arbitrum,13.35,DAI,77267278,4.11,16.93
2024-07-02,Pendle,Optimism,14.96,USDC,76888271,3.46,8.27
2024-07-02,Pendle,Optimism,10.86,USDT,75356729,2.47,9.64
2024-07-02,Pendle,Optimism,12.4,DAI,70789746,2.18,7.94
2024-07-02,Pendle,Base,17.4,USDC,78258829,2.84,8.84
2024-07-02,Pendle,Base,9.4,USDT,81871178,2.51,12.82
2024-07-02,Pendle,Base,13.06,DAI,75462978,3.56,8.58
2024-07-02,Convex,Ethereum,6.25,USDC,164664344,28.63,0
2024-07-02,Convex,Ethereum,5.7,DAI,161276382,48.1,0
2024-07-02,Balancer,Ethereum,8.46,USDC,107658649,49.81,0
2024-07-02,Balancer,Ethereum,8.39,USDT,111140960,44.61,0
2024-07-02,Balancer,Ethereum,9.44,DAI,104415634,38.22,0
2024-07-02,Balancer,Arbitrum,8.73,USDC,113111516,3.41,10.71
2024-07-02,Balancer,Arbitrum,9.3,USDT,96422473,2.99,10.86
2024-07-02,Balancer,Arbitrum,9.99,DAI,112971654,4.62,16.34
2024-07-02,Balancer,Optimism,10.25,USDC,110594795,2.33,10.59
2024-07-02,Balancer,Optimism,8.92,DAI,124336754,3.4,8.11
2024-07-02,Balancer,Polygon,8.0,USDC,105181389,1.59,7.97
2024-07-02,Balancer,Polygon,11.76,USDT,116907836,1.34,7.16
2024-07-02,Balancer,Polygon,10.4,DAI,112239388,1.65,6.86
2024-07-02,Balancer,Base,9.49,USDC,112993660,4.56,7.31
2024-07-02,Balancer,Base,7.59,USDT,114741505,3.31,11.12
2024-07-02,Balancer,Base,10.85,DAI,116677670,3.45,7.34
2024-07-03,Aave,Ethereum,2.9,USDC,265290578,30.32,0
2024-07-03,Aave,Ethereum,2.82,USDT,267143016,38.34,0
2024-07-03,Aave,Ethereum,3.02,DAI,276642345,40.43,0
2024-07-03,Aave,Arbitrum,3.76,USDC,279670726,3.96,10.59
2024-07-03,Aave,Arbitrum,3.51,USDT,253502316,4.13,10.41
2024-07-03,Aave,Arbitrum,3.99,DAI,274230469,3.25,12.76
2024-07-03,Aave,Optimism,3.61,USDC,259846904,2.95,9.02
2024-07-03,Aave,Optimism,3.52,DAI,267968188,2.53,6.66
2024-07-03,Aave,Polygon,3.63,USDC,252978561,1.12,7.33
2024-07-03,Aave,Polygon,3.57,USDT,252828800,1.12,6.55
2024-07-03,Aave,Base,3.37,USDC,250774731,3.51,9.52
2024-07-03,Aave,Base,3.58,USDT,247162824,2.42,9.7
2024-07-03,Aave,Base,3.94,DAI,261499354,3.66,7.39
2024-07-03,Compound,Ethereum,3.0,USDC,198029999,29.7,0
2024-07-03,Compound,Ethereum,2.66,USDT,195308349,54.18,0
2024-07-03,Compound,Ethereum,2.97,DAI,202565166,35.82,0
2024-07-03,Compound,Arbitrum,3.69,USDC,190357889,3.07,14.49
2024-07-03,Compound,Arbitrum,3.07,USDT,208122812,2.37,13.48
2024-07-03,Compound,Arbitrum,3.55,DAI,196558800,4.63,11.01
2024-07-03,Compound,Optimism,3.3,USDC,188517101,3.56,5.03
2024-07-03,Compound,Optimism,3.29,USDT,201419813,2.71,8.05
2024-07-03,Compound,Optimism,3.29,DAI,171162362,2.74,8.55
2024-07-03,Compound,Polygon,3.77,USDC,183151833,1.46,8.73
2024-07-03,Compound,Polygon,3.83,USDT,187319688,1.49,8.79
2024-07-03,Compound,Polygon,4.02,DAI,185492588,1.39,7.86
2024-07-03,Compound,Base,3.5,USDT,188334564,2.35,10.41
2024-07-03,Compound,Base,3.56,DAI,181274601,3.22,7.88
2024-07-03,Curve,Ethereum,7.45,USDC,354766865,44.07,0
2024-07-03,Curve,Ethereum,6.73,USDT,310876567,39.85,0
2024-07-03,Curve,Ethereum,8.08,DAI,319323551,36.61,0
2024-07-03,Curve,Arbitrum,8.47,USDC,356124006,2.88,13.93
2024-07-03,Curve,Arbitrum,10.33,USDT,322480023,3.37,11.63
2024-07-03,Curve,Arbitrum,10.04,DAI,327725772,2.52,12.76
2024-07-03,Curve,Optimism,9.83,USDC,344655937,2.47,10.26
2024-07-03,Curve,Optimism,8.55,DAI,354697356,3.97,11.72
2024-07-03,Curve,Polygon,10.1,USDC,321860555,1.51,9.14
2024-07-03,Curve,Polygon,11.57,USDT,349114901,1.89,8.37
2024-07-03,Curve,Polygon,10.19,DAI,373515971,1.38,11.08
2024-07-03,Curve,Base,9.82,USDC,333299174,4.05,14.07
2024-07-03,Curve,Base,8.14,USDT,325388753,3.03,8.4
2024-07-03,Curve,Base,13.6,DAI,349210981,4.01,7.37
2024-07-03,Uniswap V3,Ethereum,9.71,USDC,100917673,50.1,0
2024-07-03,Uniswap V3,Ethereum,7.47,USDT,100911904,44.22,0
2024-07-03,Uniswap V3,Arbitrum,12.52,USDC,88819122,3.29,14.96
2024-07-03,Uniswap V3,Arbitrum,8.64,USDT,103288359,3.19,10.25
2024-07-03,Uniswap V3,Arbitrum,11.14,DAI,97372737,3.5,12.01
2024-07-03,Uniswap V3,Optimism,9.72,USDC,94079368,2.74,7.81
2024-07-03,Uniswap V3,Optimism,11.95,DAI,95389622,3.37,9.37
2024-07-03,Uniswap V3,Polygon,11.18,USDC,103824334,1.56,9.46
2024-07-03,Uniswap V3,Polygon,13.16,USDT,98181884,0.9,4.03
2024-07-03,Uniswap V3,Polygon,11.1,DAI,104702153,1.57,8.31
2024-07-03,Uniswap V3,Base,10.45,USDC,103280597,3.43,12.6
2024-07-03,Uniswap V3,Base,9.0,USDT,100184862,3.39,12.72
2024-07-03,Uniswap V3,Base,9.5,DAI,88266604,3.12,6.33
2024-07-03,Yearn,Ethereum,3.61,USDC,129131091,37.89,0
2024-07-03,Yearn,Ethereum,4.01,USDT,123536455,36.24,0
2024-07-03,Yearn,Ethereum,3.6,DAI,122043548,32.96,0
2024-07-03,Yearn,Arbitrum,4.47,USDC,127873030,4.22,15.31
2024-07-03,Yearn,Arbitrum,4.35,USDT,138162529,2.19,12.6
2024-07-03,Yearn,Optimism,4.68,USDC,127134437,2.59,10.73
2024-07-03,Yearn,Optimism,4.5,USDT,114275523,3.19,9.17
2024-07-03,Yearn,Optimism,4.51,DAI,116314668,2.85,9.12
2024-07-03,Yearn,Polygon,4.57,USDC,122934156,1.72,6.66
2024-07-03,Yearn,Polygon,4.68,USDT,139701008,0.81,6.73
2024-07-03,Yearn,Polygon,4.82,DAI,116833811,1.42,7.13
2024-07-03,Yearn,Base,4.92,USDC,118823202,3.14,11.86
2024-07-03,Yearn,Base,4.21,USDT,120588859,3.06,11.44
2024-07-03,Yearn,Base,4.13,DAI,127744285,3.98,6.98
2024-07-03,Pendle,Ethereum,11.6,USDC,79154726,38.87,0
2024-07-03,Pendle,Ethereum,11.15,USDT,78456297,43.14,0
2024-07-03,Pendle,Ethereum,13.55,DAI,81673112,50.21,0
2024-07-03,Pendle,Arbitrum,15.37,USDC,76596492,3.26,11.34
2024-07-03,Pendle,Arbitrum,12.08,USDT,81366504,4.47,7.96
2024-07-03,Pendle,Arbitrum,15.69,DAI,72737267,3.03,13.44
2024-07-03,Pendle,Optimism,8.66,USDC,78771671,2.84,8.33
2024-07-03,Pendle,Optimism,13.13,USDT,68992878,3.73,9.96
2024-07-03,Pendle,Optimism,13.93,DAI,74859588,3.76,10.82
2024-07-03,Pendle,Base,16.5,USDT,76755928,3.03,8.06
2024-07-03,Convex,Ethereum,5.93,USDC,156075876,39.7,0
2024-07-03,Convex,Ethereum,5.48,DAI,156516840,43.93,0
2024-07-03,Balancer,Ethereum,7.79,USDC,109147271,58.16,0
2024-07-03,Balancer,Arbitrum,11.11,USDC,102975183,2.97,13.74
2024-07-03,Balancer,Arbitrum,9.3,USDT,117247356,5.42,9.59
2024-07-03,Balancer,Arbitrum,11.13,DAI,122053433,3.26,13.3
2024-07-03,Balancer,Optimism,8.17,USDC,130835153,4.02,9.38
2024-07-03,Balancer,Optimism,7.7,USDT,120861024,3.5,6.34
2024-07-03,Balancer,Optimism,10.17,DAI,118351900,2.65,12.61
2024-07-03,Balancer,Polygon,8.6,USDC,113306162,1.5,7.2
2024-07-03,Balancer,Polygon,9.44,USDT,117219195,1.29,6.87
2024-07-03,Balancer,Polygon,10.99,DAI,110943877,1.38,6.42
2024-07-03,Balancer,Base,7.63,USDC,113931384,3.0,13.08
2024-07-03,Balancer,Base,9.23,USDT,109892197,3.98,12.57
2024-07-03,Balancer,Base,8.1,DAI,116121128,3.06,9.47
2024-07-04,Aave,Ethereum,2.83,USDC,296514831,35.26,0
2024-07-04,Aave,Ethereum,2.88,USDT,278151072,28.28,0
2024-07-04,Aave,Ethereum,3.18,DAI,280689519,39.2,0
2024-07-04,Aave,Arbitrum,3.32,USDC,274799659,3.28,10.14
2024-07-04,Aave,Arbitrum,4.14,USDT,277999565,3.13,14.84
2024-07-04,Aave,Arbitrum,3.82,DAI,234927372,2.89,10.55
2024-07-04,Aave,Optimism,3.57,USDC,288803693,3.25,10.9
2024-07-04,Aave,Optimism,3.62,USDT,262902167,3.31,7.75
2024-07-04,Aave,Polygon,3.89,USDC,273621051,1.21,7.25
2024-07-04,Aave,Polygon,3.77,USDT,279836765,1.19,10.72
2024-07-04,Aave,Polygon,3.94,DAI,268171666,1.62,6.29
2024-07-04,Aave,Base,3.53,USDC,247654736,2.76,9.78
2024-07-04,Aave,Base,3.42,USDT,266787363,3.94,13.75
2024-07-04,Aave,Base,3.64,DAI,274280600,3.02,13.64
2024-07-04,Compound,Ethereum,2.81,USDC,176922237,39.99,0
2024-07-04,Compound,Ethereum,2.79,USDT,209215541,24.68,0
2024-07-04,Compound,Ethereum,3.0,DAI,188362095,43.8,0
2024-07-04,Compound,Arbitrum,3.51,USDC,176739840,3.66,9.15
2024-07-04,Compound,Arbitrum,3.42,DAI,205234899,4.88,12.22
2024-07-04,Compound,Optimism,3.5,USDC,192289109,2.99,11.19
2024-07-04,Compound,Optimism,3.59,USDT,211844277,2.14,6.27
2024-07-04,Compound,Optimism,3.2,DAI,170961651,3.18,10.27
2024-07-04,Compound,Polygon,3.79,USDC,197345687,1.29,5.46
2024-07-04,Compound,Polygon,3.82,DAI,191359279,1.44,7.41
2024-07-04,Compound,Base,3.64,USDC,194853097,3.14,10.94
2024-07-04,Compound,Base,3.43,USDT,197589192,3.6,13.44
2024-07-04,Compound,Base,3.47,DAI,213750749,3.22,10.59
2024-07-04,Curve,Ethereum,6.07,USDC,335289573,45.16,0
2024-07-04,Curve,Ethereum,9.34,USDT,330247445,43.17,0
2024-07-04,Curve,Arbitrum,10.68,USDC,332457479,2.1,14.28
2024-07-04,Curve,Arbitrum,9.84,USDT,350480616,3.58,12.07
2024-07-04,Curve,Arbitrum,9.37,DAI,320797063,2.79,12.72
2024-07-04,Curve,Optimism,11.34,USDC,327919138,3.64,6.7
2024-07-04,Curve,Optimism,8.49,USDT,340300109,3.03,7.87
2024-07-04,Curve,Optimism,9.18,DAI,332930114,3.37,7.63
2024-07-04,Curve,Polygon,9.85,USDC,337200263,1.32,8.82
2024-07-04,Curve,Polygon,9.09,USDT,331650148,1.03,9.2
2024-07-04,Curve,Polygon,10.52,DAI,339690595,1.42,7.68
2024-07-04,Curve,Base,8.05,USDC,354873348,4.04,8.84
2024-07-04,Curve,Base,7.9,USDT,344188032,2.74,8.15
2024-07-04,Curve,Base,5.64,DAI,360703951,3.98,7.33
2024-07-04,Uniswap V3,Ethereum,10.61,USDC,101678809,33.2,0
2024-07-04,Uniswap V3,Ethereum,8.99,USDT,94148676,42.96,0
2024-07-04,Uniswap V3,Ethereum,9.29,DAI,102179509,35.44,0
2024-07-04,Uniswap V3,Arbitrum,13.63,USDC,99212006,4.47,11.12
2024-07-04,Uniswap V3,Optimism,11.12,USDT,104068942,3.74,6.98
2024-07-04,Uniswap V3,Optimism,9.76,DAI,101370212,3.49,5.65
2024-07-04,Uniswap V3,Polygon,10.07,USDC,100040992,1.25,10.27
2024-07-04,Uniswap V3,Polygon,9.03,USDT,97243100,1.11,7.87
2024-07-04,Uniswap V3,Polygon,10.29,DAI,111353328,1.54,6.32
2024-07-04,Uniswap V3,Base,12.27,USDC,101929134,2.8,8.67
2024-07-04,Uniswap V3,Base,7.55,USDT,110203600,3.71,8.27
2024-07-04,Uniswap V3,Base,10.88,DAI,106633838,3.2,8.23
2024-07-04,Yearn,Ethereum,3.33,USDC,119489181,37.5,0
2024-07-04,Yearn,Ethereum,3.64,USDT,120758802,46.57,0
2024-07-04,Yearn,Ethereum,3.5,DAI,133491183,19.77,0
2024-07-04,Yearn,Arbitrum,4.97,USDC,119447394,3.37,11.87
2024-07-04,Yearn,Arbitrum,4.88,USDT,137802992,3.84,8.82
2024-07-04,Yearn,Arbitrum,4.8,DAI,129499758,3.23,10.11
2024-07-04,Yearn,Optimism,4.3,USDC,117296292,2.72,9.76
2024-07-04,Yearn,Optimism,4.28,USDT,136200496,2.13,6.38
2024-07-04,Yearn,Optimism,4.66,DAI,145634669,2.59,11.51
2024-07-04,Yearn,Polygon,4.69,USDC,132014519,1.6,6.16
2024-07-04,Yearn,Polygon,4.96,USDT,129259444,2.02,8.58
2024-07-04,Yearn,Polygon,4.66,DAI,128017842,1.87,8.65
2024-07-04,Yearn,Base,4.77,USDC,131047103,3.08,8.87
2024-07-04,Yearn,Base,5.01,DAI,138953004,3.2,10.14
2024-07-04,Pendle,Ethereum,12.29,USDC,83201575,38.23,0
2024-07-04,Pendle,Ethereum,12.34,USDT,82804169,42.94,0
2024-07-04,Pendle,Ethereum,11.5,DAI,69856684,39.66,0
2024-07-04,Pendle,Arbitrum,15.93,USDC,75165864,3.88,19.43
2024-07-04,Pendle,Arbitrum,15.34,USDT,81825662,2.87,9.83
2024-07-04,Pendle,Arbitrum,12.29,DAI,81365339,2.17,11.61
2024-07-04,Pendle,Optimism,16.64,USDC,81094688,2.67,9.17
2024-07-04,Pendle,Optimism,15.51,USDT,78523215,2.35,9.05
2024-07-04,Pendle,Optimism,13.36,DAI,81262568,2.89,10.75
2024-07-04,Pendle,Base,12.72,USDC,80601420,3.26,7.4
2024-07-04,Pendle,Base,13.75,USDT,84324153,3.29,10.1
2024-07-04,Pendle,Base,13.52,DAI,76572792,3.71,8.6
2024-07-04,Convex,Ethereum,5.07,USDC,159370795,28.94,0
2024-07-04,Convex,Ethereum,4.69,USDT,172563763,51.73,0
2024-07-04,Convex,Ethereum,5.2,DAI,164499348,35.27,0
2024-07-04,Balancer,Ethereum,8.66,USDC,114136089,45.51,0
2024-07-04,Balancer,Ethereum,8.49,USDT,121676369,46.19,0
2024-07-04,Balancer,Ethereum,8.38,DAI,114848150,46.32,0
2024-07-04,Balancer,Arbitrum,7.86,USDC,118176003,4.55,8.77
2024-07-04,Balancer,Arbitrum,9.53,USDT,110893325,3.05,12.05
2024-07-04,Balancer,Arbitrum,11.01,DAI,107748586,2.1,12.95
2024-07-04,Balancer,Optimism,9.34,USDC,128698284,3.16,5.97
2024-07-04,Balancer,Optimism,7.26,USDT,123340357,2.82,9.73
2024-07-04,Balancer,Optimism,9.45,DAI,119852024,3.45,9.83
2024-07-04,Balancer,Polygon,9.44,USDC,120618173,1.36,5.48
2024-07-04,Balancer,Polygon,10.79,USDT,113532940,1.06,11.16
2024-07-04,Balancer,Polygon,12.53,DAI,121900251,1.33,8.09
2024-07-04,Balancer,Base,7.76,USDC,116463612,3.71,11.91
2024-07-04,Balancer,Base,9.38,USDT,107040706,2.29,11.81
2024-07-05,Aave,Ethereum,2.69,USDC,266998598,42.34,0
