date,protocol,chain,apy,stablecoin,tvl,gasCost,bridgeFee
2024-07-01,Uniswap V3,Arbitrum,7.5,USDC,91338825,3.85,10.71
2024-07-01,Uniswap V3,Arbitrum,12.28,USDT,98344342,3.48,14.18
2024-07-01,Uniswap V3,Arbitrum,10.88,DAI,96332157,3.78,6.88
2024-07-01,Uniswap V3,Optimism,9.26,USDC,99838678,3.28,8.58
2024-07-01,Uniswap V3,Optimism,10.31,USDT,95361938,3.22,9.96
2024-07-01,Uniswap V3,Optimism,11.31,DAI,94895259,3.56,11.04
2024-07-01,Uniswap V3,Polygon,12.65,USDC,102711312,1.62,9.5
2024-07-01,Uniswap V3,Polygon,10.89,USDT,98379437,1.68,5.84
2024-07-01,Uniswap V3,Polygon,10.01,DAI,92998950,1.38,7.67
2024-07-01,Uniswap V3,Base,10.16,USDC,93977324,3.69,15.11
2024-07-01,Uniswap V3,Base,11.87,USDT,93806816,3.24,12.37
2024-07-01,Uniswap V3,Base,8.57,DAI,101577275,3.12,11.0
2024-07-01,Yearn,Ethereum,3.8,USDC,126517290,40.03,0
2024-07-01,Yearn,Ethereum,3.83,USDT,120464944,36.3,0
2024-07-01,Yearn,Arbitrum,4.57,USDC,124294937,3.51,12.6
2024-07-01,Yearn,Arbitrum,4.41,USDT,134326857,3.49,13.76
2024-07-01,Yearn,Arbitrum,4.49,DAI,128736137,2.65,9.97
2024-07-01,Yearn,Optimism,4.19,USDC,120387219,2.98,9.73
2024-07-01,Yearn,Optimism,3.88,USDT,122807804,1.94,8.98
2024-07-01,Yearn,Polygon,4.33,USDC,111773734,1.5,7.0
2024-07-01,Yearn,Polygon,5.07,DAI,118974521,1.6,7.21
2024-07-01,Yearn,Base,4.53,USDC,122303561,2.65,8.9
2024-07-01,Yearn,Base,4.45,USDT,121177785,3.38,12.58
2024-07-01,Yearn,Base,4.58,DAI,119050102,3.32,8.95
2024-07-01,Pendle,Ethereum,12.27,USDC,79551120,46.57,0
2024-07-01,Pendle,Ethereum,10.36,USDT,71592379,38.96,0
2024-07-01,Pendle,Ethereum,13.52,DAI,75838966,41.23,0
2024-07-01,Pendle,Arbitrum,16.68,USDC,69066932,3.64,11.5
2024-07-01,Pendle,Arbitrum,15.84,USDT,75300873,2.38,10.84
2024-07-01,Pendle,Arbitrum,14.05,DAI,75094043,4.93,13.33
2024-07-01,Pendle,Optimism,15.49,USDC,84337010,2.38,4.91
2024-07-01,Pendle,Optimism,10.46,USDT,77512630,1.86,9.52
2024-07-01,Pendle,Optimism,14.37,DAI,78064241,3.24,6.97
2024-07-01,Pendle,Base,17.0,USDC,78996587,3.95,9.8
2024-07-01,Pendle,Base,10.27,USDT,74054965,3.9,9.91
2024-07-01,Pendle,Base,13.19,DAI,71541730,3.06,12.21
2024-07-01,Convex,Ethereum,5.05,USDC,153951736,45.89,0
2024-07-01,Convex,Ethereum,4.78,USDT,147407942,34.18,0
2024-07-01,Convex,Ethereum,5.15,DAI,150478704,44.4,0
2024-07-01,Balancer,Ethereum,8.65,USDC,123014974,31.82,0
2024-07-01,Balancer,Ethereum,7.24,USDT,105553493,33.31,0
2024-07-01,Balancer,Ethereum,8.36,DAI,107668328,45.44,0
2024-07-01,Balancer,Arbitrum,9.79,USDC,109139834,4.8,12.16
2024-07-01,Balancer,Arbitrum,10.1,USDT,106511412,3.22,10.12
2024-07-01,Balancer,Arbitrum,6.68,DAI,100852480,3.64,10.37
2024-07-01,Balancer,Optimism,8.49,USDT,111769220,2.96,12.83
2024-07-01,Balancer,Optimism,8.81,DAI,111275992,2.53,7.95
2024-07-01,Balancer,Polygon,10.12,USDC,105820558,1.39,5.69
2024-07-01,Balancer,Polygon,11.44,USDT,110994110,1.32,7.79
2024-07-01,Balancer,Polygon,10.1,DAI,112136172,1.18,9.29
2024-07-01,Balancer,Base,11.71,USDC,110520378,3.39,10.08
2024-07-01,Balancer,Base,10.08,USDT,116416093,3.13,11.7
2024-07-01,Balancer,Base,9.91,DAI,102952073,3.88,11.54
2024-07-02,Aave,Ethereum,3.01,USDC,266445125,36.43,0
2024-07-02,Aave,Ethereum,2.93,USDT,272362254,46.86,0
2024-07-02,Aave,Ethereum,2.88,DAI,251960259,44.73,0
2024-07-02,Aave,Arbitrum,3.78,USDC,258111784,4.12,12.63
2024-07-02,Aave,Arbitrum,3.35,USDT,231787005,3.42,10.39
2024-07-02,Aave,Optimism,3.27,USDC,254466191,2.86,11.74
2024-07-02,Aave,Optimism,3.06,USDT,282616998,3.27,10.05
2024-07-02,Aave,Optimism,3.36,DAI,239114502,2.77,9.42
2024-07-02,Aave,Polygon,3.74,USDC,265298103,1.68,8.22
2024-07-02,Aave,Polygon,3.97,USDT,245130429,0.99,5.69
2024-07-02,Aave,Polygon,3.63,DAI,240520504,1.61,9.92
2024-07-02,Aave,Base,3.87,USDC,267693907,3.73,9.14
2024-07-02,Aave,Base,2.98,USDT,255566926,3.22,11.1
2024-07-02,Aave,Base,3.67,DAI,231292446,2.78,4.61
2024-07-02,Compound,Ethereum,3.02,USDC,198598153,42.21,0
2024-07-02,Compound,Ethereum,2.77,DAI,184789795,34.71,0
2024-07-02,Compound,Arbitrum,3.19,USDC,180187561,3.05,9.61
2024-07-02,Compound,Arbitrum,3.75,USDT,183752454,2.58,14.7
2024-07-02,Compound,Arbitrum,3.71,DAI,184291913,3.26,13.45
2024-07-02,Compound,Optimism,3.08,USDC,183887821,3.85,6.88
2024-07-02,Compound,Optimism,3.17,USDT,187425321,2.52,10.77
2024-07-02,Compound,Optimism,3.63,DAI,173110172,2.52,13.21
2024-07-02,Compound,Polygon,3.77,USDC,193788603,1.25,9.62
2024-07-02,Compound,Polygon,3.59,USDT,170504643,1.61,6.42
2024-07-02,Compound,Polygon,3.57,DAI,182452238,1.42,7.11
2024-07-02,Compound,Base,3.44,USDC,205174173,2.93,7.92
2024-07-02,Compound,Base,3.41,USDT,172685025,3.07,9.79
2024-07-02,Compound,Base,3.44,DAI,178952960,3.65,11.07
2024-07-02,Curve,Ethereum,7.21,USDC,316094420,49.21,0
2024-07-02,Curve,Ethereum,8.34,USDT,334624212,29.49,0
2024-07-02,Curve,Ethereum,7.34,DAI,311016902,37.67,0
2024-07-02,Curve,Arbitrum,10.28,USDC,322744479,3.8,12.96
2024-07-02,Curve,Arbitrum,9.8,DAI,349194987,3.26,10.88
2024-07-02,Curve,Optimism,6.55,USDC,312097989,4.16,9.6
2024-07-02,Curve,Optimism,9.01,USDT,317802397,2.75,10.75
2024-07-02,Curve,Optimism,9.21,DAI,327302156,3.32,11.84
2024-07-02,Curve,Polygon,9.48,USDC,273089724,1.32,7.32
2024-07-02,Curve,Polygon,9.16,USDT,296399997,1.81,6.06
2024-07-02,Curve,Base,7.28,USDT,337111357,3.5,10.17
2024-07-02,Curve,Base,8.42,DAI,319893169,3.73,9.79
2024-07-02,Uniswap V3,Ethereum,8.16,USDC,94936440,42.71,0
2024-07-02,Uniswap V3,Ethereum,6.18,DAI,103891253,45.34,0
2024-07-02,Uniswap V3,Arbitrum,11.75,USDC,96920053,2.84,14.1
2024-07-02,Uniswap V3,Arbitrum,10.05,USDT,97723427,3.06,6.9
2024-07-02,Uniswap V3,Arbitrum,9.1,DAI,103788612,3.97,8.93
2024-07-02,Uniswap V3,Optimism,12.0,USDT,91496029,3.16,7.32
2024-07-02,Uniswap V3,Optimism,6.63,DAI,96933678,3.0,6.61
2024-07-02,Uniswap V3,Polygon,9.44,USDC,105157822,1.52,9.31
2024-07-02,Uniswap V3,Polygon,9.51,USDT,97299606,1.64,10.15
2024-07-02,Uniswap V3,Polygon,9.46,DAI,95843410,1.34,11.81
2024-07-02,Uniswap V3,Base,12.58,USDC,100450437,3.06,9.49
2024-07-02,Uniswap V3,Base,10.29,DAI,96403012,3.59,9.01
2024-07-02,Yearn,Ethereum,3.84,USDC,113664724,37.38,0
2024-07-02,Yearn,Ethereum,3.48,USDT,130085229,50.36,0
2024-07-02,Yearn,Arbitrum,4.63,USDC,115182097,5.05,8.92
2024-07-02,Yearn,Arbitrum,4.28,DAI,128641485,2.32,11.85
2024-07-02,Yearn,Optimism,4.62,USDC,126459629,2.08,8.4
2024-07-02,Yearn,Optimism,4.48,DAI,132072457,2.71,4.2
2024-07-02,Yearn,Polygon,5.07,USDT,124703089,1.16,9.43
2024-07-02,Yearn,Polygon,4.22,DAI,107321736,1.53,7.96
2024-07-02,Yearn,Base,4.9,USDC,121648578,3.66,9.14
2024-07-02,Yearn,Base,4.98,USDT,124012339,3.24,11.28
2024-07-02,Yearn,Base,4.46,DAI,111855559,3.68,8.36
2024-07-02,Pendle,Ethereum,13.68,USDC,74794123,46.96,0
2024-07-02,Pendle,Ethereum,11.77,USDT,75907862,37.87,0
2024-07-02,Pendle,Ethereum,10.62,DAI,72061373,39.17,0
2024-07-02,Pendle,Arbitrum,13.3,USDC,73197001,3.03,13.14
2024-07-02,Pendle,Arbitrum,11.6,USDT,82284278,4.48,5.07
2024-07-02,Pendle,Optimism,13.14,USDC,74952258,3.91,7.62
2024-07-02,Pendle,Optimism,14.79,USDT,71208615,4.37,8.63
2024-07-02,Pendle,Optimism,12.67,DAI,74092963,2.79,9.19
2024-07-02,Pendle,Base,15.62,USDC,77438441,1.96,10.67
2024-07-02,Pendle,Base,18.4,DAI,71624773,3.31,12.08
2024-07-02,Convex,Ethereum,6.04,USDC,154223479,32.55,0
2024-07-02,Convex,Ethereum,4.35,USDT,154534796,42.51,0
2024-07-02,Convex,Ethereum,5.21,DAI,141784710,41.6,0
2024-07-02,Balancer,Ethereum,7.88,USDT,114706558,32.18,0
2024-07-02,Balancer,Ethereum,7.31,DAI,113334849,43.87,0
2024-07-02,Balancer,Arbitrum,10.43,USDC,109924881,3.23,13.2
2024-07-02,Balancer,Arbitrum,9.19,USDT,110730797,2.69,14.28
2024-07-02,Balancer,Optimism,9.82,USDC,110878772,2.67,9.92
2024-07-02,Balancer,Optimism,9.66,USDT,114783730,3.03,12.54
2024-07-02,Balancer,Polygon,10.48,USDC,103444406,1.21,5.99
2024-07-02,Balancer,Polygon,9.15,USDT,117514044,1.8,7.97
2024-07-02,Balancer,Polygon,9.99,DAI,117460794,1.49,6.71
2024-07-02,Balancer,Base,8.36,USDC,110299525,3.13,10.42
2024-07-02,Balancer,Base,8.97,USDT,110028950,3.69,11.79
2024-07-02,Balancer,Base,8.32,DAI,116442874,2.68,10.7
2024-07-03,Aave,Ethereum,3.1,USDC,285612780,37.97,0
2024-07-03,Aave,Ethereum,3.08,USDT,248277836,40.8,0
2024-07-03,Aave,Ethereum,2.97,DAI,251126946,35.23,0
2024-07-03,Aave,Arbitrum,3.7,USDC,276548018,3.16,9.68
2024-07-03,Aave,Arbitrum,3.71,USDT,259118131,4.2,7.56
2024-07-03,Aave,Arbitrum,3.64,DAI,279336503,3.43,10.33
2024-07-03,Aave,Optimism,3.26,USDC,262540212,2.24,11.92
2024-07-03,Aave,Optimism,2.98,USDT,267979944,3.59,10.39
2024-07-03,Aave,Optimism,3.38,DAI,264828586,2.93,8.26
2024-07-03,Aave,Polygon,3.75,USDC,257098876,1.72,9.54
2024-07-03,Aave,Polygon,3.89,USDT,256450886,1.78,9.09
2024-07-03,Aave,Base,3.74,USDC,264110001,3.51,10.9
2024-07-03,Aave,Base,3.53,USDT,266871727,2.63,10.84
2024-07-03,Aave,Base,3.63,DAI,247166860,3.29,9.91
2024-07-03,Compound,Ethereum,2.86,USDC,187485173,38.82,0
2024-07-03,Compound,Ethereum,2.89,USDT,192435422,44.15,0
2024-07-03,Compound,Arbitrum,3.6,USDC,182180551,3.37,14.24
2024-07-03,Compound,Arbitrum,3.66,USDT,190788732,4.31,11.69
2024-07-03,Compound,Arbitrum,3.44,DAI,187421080,3.31,9.22
2024-07-03,Compound,Optimism,3.52,USDC,192095947,2.4,7.87
2024-07-03,Compound,Optimism,3.48,USDT,165580119,3.19,7.75
2024-07-03,Compound,Optimism,3.17,DAI,203539058,2.72,9.51
2024-07-03,Compound,Polygon,3.5,USDC,197399848,1.7,7.12
2024-07-03,Compound,Polygon,3.58,USDT,182796142,1.37,6.8
2024-07-03,Compound,Polygon,3.71,DAI,189313642,1.28,7.94
2024-07-03,Compound,Base,3.5,USDC,176253450,3.96,12.6
2024-07-03,Compound,Base,3.51,USDT,165751103,3.31,8.77
2024-07-03,Compound,Base,3.29,DAI,192117512,3.91,8.6
2024-07-03,Curve,Ethereum,7.28,USDC,351679027,44.68,0
2024-07-03,Curve,Ethereum,7.25,USDT,340917725,41.05,0
2024-07-03,Curve,Arbitrum,8.26,USDC,357725723,4.3,7.46
2024-07-03,Curve,Arbitrum,6.7,USDT,345657286,3.82,9.28
2024-07-03,Curve,Arbitrum,7.57,DAI,314210289,2.61,10.14
2024-07-03,Curve,Optimism,11.56,USDC,351479253,2.34,10.37
2024-07-03,Curve,Optimism,10.84,USDT,314280002,2.67,8.04
2024-07-03,Curve,Optimism,7.1,DAI,322813687,2.31,11.55
2024-07-03,Curve,Polygon,9.77,USDC,316092073,1.65,9.58
2024-07-03,Curve,Polygon,11.09,USDT,342245683,1.17,6.76
2024-07-03,Curve,Polygon,7.74,DAI,332571280,1.6,10.66
2024-07-03,Curve,Base,9.18,USDC,318477372,3.96,10.45
2024-07-03,Curve,Base,7.75,USDT,330027953,3.2,11.41
2024-07-03,Curve,Base,11.08,DAI,333100650,2.92,7.01
2024-07-03,Uniswap V3,Ethereum,10.8,USDC,103631332,36.98,0
2024-07-03,Uniswap V3,Ethereum,10.42,USDT,95195112,41.04,0
2024-07-03,Uniswap V3,Ethereum,10.33,DAI,97999746,45.13,0
2024-07-03,Uniswap V3,Arbitrum,9.97,USDC,102759978,3.18,16.47
2024-07-03,Uniswap V3,Arbitrum,10.53,USDT,103111089,3.97,9.88
2024-07-03,Uniswap V3,Arbitrum,8.14,DAI,104863266,3.71,11.34
2024-07-03,Uniswap V3,Optimism,9.21,USDC,99924989,3.47,9.07
2024-07-03,Uniswap V3,Optimism,10.1,USDT,99151646,2.78,8.14
2024-07-03,Uniswap V3,Optimism,9.59,DAI,103594346,2.88,5.75
2024-07-03,Uniswap V3,Polygon,10.89,USDC,99006141,1.47,8.73
2024-07-03,Uniswap V3,Polygon,11.26,USDT,104397427,1.87,8.5
2024-07-03,Uniswap V3,Polygon,10.64,DAI,100326617,1.25,8.2
2024-07-03,Uniswap V3,Base,8.87,USDC,96097708,3.98,10.72
2024-07-03,Uniswap V3,Base,10.72,USDT,98722240,3.99,10.84
2024-07-03,Uniswap V3,Base,11.53,DAI,94569958,2.78,11.14
2024-07-03,Yearn,Ethereum,4.31,USDC,130766596,48.99,0
2024-07-03,Yearn,Ethereum,3.82,DAI,125793359,37.42,0
2024-07-03,Yearn,Arbitrum,5.02,USDC,128810725,3.87,16.91
2024-07-03,Yearn,Arbitrum,4.54,USDT,112672658,2.84,13.84
2024-07-03,Yearn,Arbitrum,4.46,DAI,123774941,3.97,11.17
2024-07-03,Yearn,Optimism,4.12,USDC,127725741,3.14,6.02
2024-07-03,Yearn,Optimism,4.62,USDT,123186252,1.83,6.88
2024-07-03,Yearn,Optimism,4.48,DAI,116635633,2.27,5.15
2024-07-03,Yearn,Polygon,4.64,USDT,122510606,1.12,5.87
2024-07-03,Yearn,Polygon,5.34,DAI,130628069,1.25,7.72
2024-07-03,Yearn,Base,4.74,USDC,129215644,2.47,10.25
2024-07-03,Yearn,Base,5.22,USDT,131751918,4.07,9.86
2024-07-03,Yearn,Base,4.65,DAI,118477144,3.12,9.8
2024-07-03,Pendle,Ethereum,10.7,USDC,79159538,41.9,0
2024-07-03,Pendle,Ethereum,10.28,USDT,73686454,42.72,0
2024-07-03,Pendle,Ethereum,10.7,DAI,73338624,26.17,0
2024-07-03,Pendle,Arbitrum,11.79,USDC,76458000,4.48,12.18
2024-07-03,Pendle,Arbitrum,14.46,USDT,73716460,4.71,7.74
2024-07-03,Pendle,Arbitrum,15.87,DAI,77503812,4.07,8.53
2024-07-03,Pendle,Optimism,11.79,USDC,81329058,2.97,9.54
2024-07-03,Pendle,Optimism,13.31,DAI,71214267,2.79,7.19
2024-07-03,Pendle,Base,10.41,USDC,81963227,3.78,10.58
2024-07-03,Pendle,Base,13.48,DAI,89855333,3.85,9.88
2024-07-03,Convex,Ethereum,5.63,USDC,156809133,43.4,0
2024-07-03,Convex,Ethereum,5.08,USDT,145899966,34.34,0
2024-07-03,Convex,Ethereum,5.16,DAI,159223108,55.47,0
2024-07-03,Balancer,Ethereum,9.39,USDC,114237640,42.34,0
2024-07-03,Balancer,Ethereum,7.8,DAI,110301907,37.76,0
2024-07-03,Balancer,Arbitrum,9.8,USDC,117184807,3.82,9.75
2024-07-03,Balancer,Arbitrum,10.5,USDT,120186936,5.02,12.69
2024-07-03,Balancer,Arbitrum,12.72,DAI,115241517,3.66,8.05
2024-07-03,Balancer,Optimism,10.07,USDC,118116573,3.26,10.09
2024-07-03,Balancer,Optimism,9.39,USDT,112124996,3.66,8.71
2024-07-03,Balancer,Optimism,9.61,DAI,123221795,3.1,8.28
2024-07-03,Balancer,Polygon,10.11,USDC,117612228,1.08,11.41
2024-07-03,Balancer,Polygon,12.96,USDT,110996789,1.61,10.75
2024-07-03,Balancer,Polygon,10.69,DAI,110899769,1.53,7.26
2024-07-03,Balancer,Base,9.11,USDC,101532364,3.37,9.34
2024-07-03,Balancer,Base,10.32,USDT,109499300,2.63,10.48
2024-07-03,Balancer,Base,9.65,DAI,102462443,3.03,4.7
2024-07-04,Aave,Ethereum,3.18,USDT,271825943,43.03,0
2024-07-04,Aave,Ethereum,3.27,DAI,283805124,35.51,0
2024-07-04,Aave,Arbitrum,3.8,USDC,250494161,3.61,9.07
2024-07-04,Aave,Arbitrum,3.63,USDT,270584343,2.91,8.24
2024-07-04,Aave,Arbitrum,3.81,DAI,276963168,1.41,9.98
2024-07-04,Aave,Optimism,3.09,USDC,259977161,2.71,9.2
2024-07-04,Aave,Optimism,3.3,USDT,275353161,2.3,6.72
2024-07-04,Aave,Optimism,3.15,DAI,272711785,3.65,10.88
2024-07-04,Aave,Polygon,4.35,USDC,297164741,1.8,10.8
2024-07-04,Aave,Polygon,4.11,USDT,250275798,1.83,2.45
2024-07-04,Aave,Polygon,4.19,DAI,257727047,1.92,5.3
2024-07-04,Aave,Base,4.0,USDC,274617319,3.35,12.3
2024-07-04,Aave,Base,3.79,DAI,255730976,3.41,6.48
2024-07-04,Compound,Ethereum,2.77,USDC,180629522,52.31,0
2024-07-04,Compound,Ethereum,2.99,USDT,203907410,34.89,0
2024-07-04,Compound,Ethereum,2.64,DAI,193431634,49.59,0
2024-07-04,Compound,Arbitrum,3.56,USDC,206632608,3.66,6.92
2024-07-04,Compound,Arbitrum,3.49,USDT,239142196,2.26,9.71
2024-07-04,Compound,Arbitrum,3.83,DAI,192446255,3.21,9.01
2024-07-04,Compound,Optimism,3.51,USDC,203034868,2.94,7.39
2024-07-04,Compound,Optimism,3.24,USDT,184170366,3.52,10.31
2024-07-04,Compound,Optimism,3.3,DAI,191837516,2.84,11.48
2024-07-04,Compound,Polygon,3.99,USDC,184023329,1.64,8.49
2024-07-04,Compound,Polygon,3.62,USDT,185644400,1.53,6.88
2024-07-04,Compound,Base,3.41,USDC,189268918,3.66,9.9
2024-07-04,Compound,Base,3.52,USDT,191679454,3.07,10.78
2024-07-04,Compound,Base,3.54,DAI,189751260,2.96,11.42
2024-07-04,Curve,Ethereum,8.72,USDC,335729028,48.76,0
2024-07-04,Curve,Arbitrum,12.52,USDC,341947560,4.03,8.11
2024-07-04,Curve,Arbitrum,10.66,USDT,353224259,3.54,14.21
2024-07-04,Curve,Arbitrum,7.94,DAI,371100308,3.98,11.26
2024-07-04,Curve,Optimism,8.39,USDC,331966583,2.65,9.7
2024-07-04,Curve,Optimism,7.11,USDT,320379696,3.29,7.13
2024-07-04,Curve,Optimism,7.49,DAI,338101970,2.31,6.43
2024-07-04,Curve,Polygon,9.37,USDT,359302169,1.95,4.67
2024-07-04,Curve,Polygon,10.91,DAI,351589591,1.59,4.54
2024-07-04,Curve,Base,7.67,USDC,305045539,3.42,14.8
2024-07-04,Curve,Base,9.5,USDT,352866044,3.15,7.03
2024-07-04,Curve,Base,9.53,DAI,333903830,3.2,6.72
2024-07-04,Uniswap V3,Ethereum,9.75,USDC,95791978,42.56,0
2024-07-04,Uniswap V3,Ethereum,9.25,USDT,106067283,43.39,0
2024-07-04,Uniswap V3,Ethereum,9.05,DAI,108674915,53.51,0
2024-07-04,Uniswap V3,Arbitrum,10.42,USDC,93620257,3.28,13.5
2024-07-04,Uniswap V3,Arbitrum,9.37,USDT,104669856,3.74,11.7
2024-07-04,Uniswap V3,Arbitrum,9.04,DAI,110409684,3.35,9.0
2024-07-04,Uniswap V3,Optimism,9.34,USDC,93940405,3.99,8.27
2024-07-04,Uniswap V3,Optimism,10.94,USDT,93281483,3.97,10.65
2024-07-04,Uniswap V3,Optimism,10.86,DAI,99846263,3.63,7.5
2024-07-04,Uniswap V3,Polygon,9.15,USDC,96113862,1.51,10.79
2024-07-04,Uniswap V3,Polygon,12.59,USDT,110485808,1.61,6.84
2024-07-04,Uniswap V3,Polygon,13.08,DAI,98784125,1.36,9.53
2024-07-04,Uniswap V3,Base,11.26,USDC,96768844,3.63,9.6
2024-07-04,Uniswap V3,Base,11.86,USDT,97777776,3.0,11.35
2024-07-04,Uniswap V3,Base,10.89,DAI,98232302,3.52,10.42
2024-07-04,Yearn,Ethereum,3.96,USDC,119746738,57.89,0
2024-07-04,Yearn,Ethereum,3.59,USDT,127296862,51.31,0
2024-07-04,Yearn,Ethereum,3.74,DAI,115192281,33.84,0
2024-07-04,Yearn,Arbitrum,4.4,USDC,126628239,4.96,13.53
2024-07-04,Yearn,Arbitrum,4.19,DAI,138153779,4.3,14.15
2024-07-04,Yearn,Optimism,4.66,USDC,123550075,2.39,5.87
2024-07-04,Yearn,Optimism,4.1,USDT,123914650,2.92,7.2
2024-07-04,Yearn,Optimism,4.86,DAI,118603733,1.9,7.46
2024-07-04,Yearn,Polygon,5.0,USDC,119320937,1.74,7.8
2024-07-04,Yearn,Polygon,4.55,USDT,129473785,1.85,8.46
2024-07-04,Yearn,Polygon,5.12,DAI,123660757,1.64,8.53
2024-07-04,Yearn,Base,4.96,USDC,117510402,3.18,10.18
2024-07-04,Yearn,Base,4.59,USDT,125181361,3.6,8.67
2024-07-04,Yearn,Base,4.6,DAI,129840419,2.9,8.06
2024-07-04,Pendle,Ethereum,11.24,USDC,75369275,43.0,0
2024-07-04,Pendle,Ethereum,12.59,USDT,76070369,39.62,0
2024-07-04,Pendle,Ethereum,10.42,DAI,74344415,46.63,0
2024-07-04,Pendle,Arbitrum,13.4,USDC,76333242,2.87,10.25
2024-07-04,Pendle,Arbitrum,15.75,DAI,79946700,4.47,11.16
2024-07-04,Pendle,Optimism,14.24,USDC,83005748,3.76,8.77
2024-07-04,Pendle,Optimism,14.35,USDT,76776830,4.02,9.07
2024-07-04,Pendle,Optimism,13.23,DAI,77665499,2.62,10.7
2024-07-04,Pendle,Base,12.59,USDC,80192287,3.19,9.68
2024-07-04,Pendle,Base,14.98,USDT,79821281,3.92,8.31
2024-07-04,Pendle,Base,11.61,DAI,79864663,3.62,10.32
2024-07-04,Convex,Ethereum,5.13,USDC,170429229,45.61,0
2024-07-04,Convex,Ethereum,5.25,USDT,165082882,33.06,0
2024-07-04,Convex,Ethereum,5.06,DAI,159842524,45.05,0
2024-07-04,Balancer,Ethereum,8.01,USDC,124621861,43.17,0
2024-07-04,Balancer,Ethereum,7.81,DAI,110817407,41.29,0
2024-07-04,Balancer,Arbitrum,8.25,USDC,115751000,4.39,8.37
2024-07-04,Balancer,Arbitrum,9.6,USDT,113827991,3.24,7.96
2024-07-04,Balancer,Arbitrum,10.53,DAI,117733829,4.06,16.2
2024-07-04,Balancer,Optimism,8.67,USDC,113757689,1.68,9.1
2024-07-04,Balancer,Optimism,9.72,USDT,122474763,2.36,7.6
2024-07-04,Balancer,Polygon,9.82,USDC,113525828,1.78,8.71
2024-07-04,Balancer,Polygon,9.91,USDT,116593240,1.18,9.6
2024-07-04,Balancer,Polygon,9.91,DAI,114820135,1.13,8.04
2024-07-04,Balancer,Base,10.04,USDC,120691654,2.92,8.66
2024-07-04,Balancer,Base,10.67,USDT,115181761,3.25,10.09
2024-07-04,Balancer,Base,9.52,DAI,111584307,2.97,9.59
2024-07-05,Aave,Ethereum,2.73,USDC,281328287,30.14,0
