date,protocol,chain,apy,stablecoin,tvl,gasCost,bridgeFee
2024-07-02,Aave,Ethereum,3.1,USDT,260989511,35.73,0
2024-07-02,Aave,Ethereum,3.35,DAI,264694773,50.02,0
2024-07-02,Aave,Arbitrum,3.68,USDC,234363437,2.8,11.85
2024-07-02,Aave,Arbitrum,3.76,DAI,251764041,3.88,13.78
2024-07-02,Aave,Optimism,3.38,USDT,246349812,4.17,11.28
2024-07-02,Aave,Optimism,3.51,DAI,259357088,3.87,8.8
2024-07-02,Aave,Polygon,3.77,USDC,257865016,1.3,4.26
2024-07-02,Aave,Polygon,4.17,USDT,257859797,1.58,13.16
2024-07-02,Aave,Polygon,3.7,DAI,258393984,1.08,6.33
2024-07-02,Aave,Base,3.77,USDC,255688192,3.26,7.41
2024-07-02,Aave,Base,3.36,USDT,252101681,3.62,9.22
2024-07-02,Aave,Base,3.94,DAI,253112879,3.62,12.42
2024-07-02,Compound,Ethereum,2.66,USDC,188556772,55.97,0
2024-07-02,Compound,Ethereum,3.04,USDT,196674946,40.93,0
2024-07-02,Compound,Ethereum,3.34,DAI,200975657,39.83,0
2024-07-02,Compound,Arbitrum,3.3,USDC,177257484,3.9,14.23
2024-07-02,Compound,Arbitrum,3.61,USDT,183455661,4.06,10.39
2024-07-02,Compound,Arbitrum,3.46,DAI,181310223,3.43,12.33
2024-07-02,Compound,Optimism,3.33,USDC,193890264,2.67,10.54
2024-07-02,Compound,Optimism,3.18,USDT,199462057,2.9,7.18
2024-07-02,Compound,Polygon,3.56,USDC,173802849,1.32,8.99
2024-07-02,Compound,Polygon,3.63,USDT,183122870,1.11,10.98
2024-07-02,Compound,Polygon,3.98,DAI,188603207,1.28,9.86
2024-07-02,Compound,Base,3.23,USDC,175654279,3.49,10.85
2024-07-02,Compound,Base,3.36,USDT,187234659,3.58,14.8
2024-07-02,Compound,Base,3.24,DAI,179621516,2.79,13.87
2024-07-02,Curve,Ethereum,5.79,USDC,314117347,42.77,0
2024-07-02,Curve,Ethereum,6.38,USDT,326274561,43.54,0
2024-07-02,Curve,Ethereum,6.14,DAI,348091627,40.77,0
2024-07-02,Curve,Arbitrum,5.74,USDC,339313486,2.95,15.53
2024-07-02,Curve,Arbitrum,7.35,DAI,306857304,2.42,13.54
2024-07-02,Curve,Optimism,5.97,USDC,354453501,2.76,4.69
2024-07-02,Curve,Optimism,6.42,USDT,301728839,2.77,7.12
2024-07-02,Curve,Optimism,7.64,DAI,294048422,3.21,9.82
2024-07-02,Curve,Polygon,8.19,USDC,292172495,1.58,7.44
2024-07-02,Curve,Polygon,8.43,USDT,335760931,1.23,6.86
2024-07-02,Curve,Polygon,7.72,DAI,332497253,1.0,9.99
2024-07-02,Curve,Base,7.06,USDC,294735612,3.28,10.56
2024-07-02,Curve,Base,7.05,DAI,339728066,3.35,11.19
2024-07-02,Uniswap V3,Ethereum,6.48,USDT,102662425,40.75,0
2024-07-02,Uniswap V3,Ethereum,6.76,DAI,98293923,41.75,0
2024-07-02,Uniswap V3,Arbitrum,7.49,USDC,98783316,4.71,12.75
2024-07-02,Uniswap V3,Arbitrum,7.22,USDT,100400331,2.63,16.3
2024-07-02,Uniswap V3,Arbitrum,7.98,DAI,97195124,3.48,9.92
2024-07-02,Uniswap V3,Optimism,8.84,USDT,90332937,3.23,10.18
2024-07-02,Uniswap V3,Optimism,7.2,DAI,87516841,3.32,8.56
2024-07-02,Uniswap V3,Polygon,8.82,USDC,92221965,1.75,10.36
2024-07-02,Uniswap V3,Polygon,8.22,USDT,99464360,1.38,7.49
2024-07-02,Uniswap V3,Polygon,9.29,DAI,90144000,1.16,7.43
2024-07-02,Uniswap V3,Base,5.83,USDC,93576771,3.84,10.29
2024-07-02,Uniswap V3,Base,9.59,DAI,99038598,4.13,11.26
2024-07-02,Yearn,Ethereum,3.55,USDC,125752993,53.18,0
2024-07-02,Yearn,Ethereum,3.28,DAI,130487615,35.82,0
2024-07-02,Yearn,Arbitrum,5.04,USDC,121000271,2.93,13.43
2024-07-02,Yearn,Arbitrum,4.16,USDT,109133866,4.51,12.76
2024-07-02,Yearn,Arbitrum,4.69,DAI,127696080,2.14,11.92
2024-07-02,Yearn,Optimism,4.76,USDC,120570832,3.26,10.51
2024-07-02,Yearn,Optimism,4.75,DAI,119015059,3.34,9.57
2024-07-02,Yearn,Polygon,4.5,USDC,113946418,1.82,7.37
2024-07-02,Yearn,Polygon,4.78,USDT,121400499,1.66,8.74
2024-07-02,Yearn,Polygon,5.28,DAI,120216954,1.72,5.04
2024-07-02,Yearn,Base,4.03,USDC,121589929,4.34,10.82
2024-07-02,Yearn,Base,4.51,USDT,112037302,4.17,9.12
2024-07-02,Yearn,Base,4.85,DAI,118710847,3.79,11.34
2024-07-02,Pendle,Ethereum,7.65,USDC,83339993,27.71,0
2024-07-02,Pendle,Ethereum,7.37,USDT,74923373,44.88,0
2024-07-02,Pendle,Arbitrum,9.94,USDC,81595932,3.9,10.25
2024-07-02,Pendle,Optimism,9.53,USDC,69604987,2.8,9.97
2024-07-02,Pendle,Optimism,8.12,DAI,78097282,3.53,8.36
2024-07-02,Pendle,Base,12.17,USDC,76326397,3.05,9.38
2024-07-02,Pendle,Base,11.57,DAI,78426227,2.71,2.54
2024-07-02,Convex,Ethereum,6.38,USDC,154111764,34.51,0
2024-07-02,Convex,Ethereum,4.64,USDT,157538129,42.22,0
2024-07-02,Convex,Ethereum,5.3,DAI,145186916,38.43,0
2024-07-02,Balancer,Ethereum,4.79,USDC,111863543,50.88,0
2024-07-02,Balancer,Ethereum,6.76,USDT,127900432,46.15,0
2024-07-02,Balancer,Ethereum,6.52,DAI,112749149,49.23,0
2024-07-02,Balancer,Arbitrum,6.85,USDC,113835822,4.91,9.53
2024-07-02,Balancer,Arbitrum,6.71,USDT,111474452,4.35,11.97
2024-07-02,Balancer,Arbitrum,7.09,DAI,113498730,3.05,14.31
2024-07-02,Balancer,Optimism,7.23,USDC,114813352,2.87,8.9
2024-07-02,Balancer,Optimism,7.16,DAI,104719317,2.95,8.52
2024-07-02,Balancer,Polygon,6.81,USDC,109447871,1.58,7.48
2024-07-02,Balancer,Polygon,9.08,DAI,100775869,1.64,7.22
2024-07-02,Balancer,Base,8.49,USDC,116829737,4.68,8.11
2024-07-02,Balancer,Base,8.51,USDT,106723527,2.98,9.25
2024-07-02,Balancer,Base,7.81,DAI,101643230,2.94,9.89
2024-07-03,Aave,Ethereum,3.54,USDC,237243033,45.11,0
2024-07-03,Aave,Ethereum,2.74,DAI,257676742,52.33,0
2024-07-03,Aave,Arbitrum,3.8,USDC,252730250,3.52,8.82
2024-07-03,Aave,Arbitrum,3.73,USDT,267242363,5.05,10.95
2024-07-03,Aave,Arbitrum,3.31,DAI,259261536,3.2,9.29
2024-07-03,Aave,Optimism,3.16,USDC,258490197,3.31,8.59
2024-07-03,Aave,Optimism,3.35,USDT,251029800,2.23,10.8
2024-07-03,Aave,Polygon,4.01,USDC,268077761,1.68,7.32
2024-07-03,Aave,Polygon,3.64,USDT,263936516,1.45,6.97
2024-07-03,Aave,Polygon,3.92,DAI,262742884,1.2,5.29
2024-07-03,Aave,Base,3.87,USDC,270526297,3.45,11.01
2024-07-03,Aave,Base,3.84,USDT,272658768,2.86,8.8
2024-07-03,Aave,Base,3.71,DAI,262193850,3.19,8.71
2024-07-03,Compound,Ethereum,2.91,USDC,197414716,36.24,0
2024-07-03,Compound,Ethereum,2.94,USDT,205261420,44.61,0
2024-07-03,Compound,Ethereum,2.84,DAI,190022189,34.79,0
2024-07-03,Compound,Arbitrum,3.74,USDC,183674586,4.68,14.11
2024-07-03,Compound,Arbitrum,3.51,USDT,186115712,3.43,13.61
2024-07-03,Compound,Arbitrum,3.56,DAI,187628287,3.27,11.68
2024-07-03,Compound,Optimism,3.11,USDC,188450013,2.82,8.26
2024-07-03,Compound,Optimism,2.92,USDT,186464712,4.33,9.15
2024-07-03,Compound,Optimism,3.47,DAI,215381717,3.55,10.88
2024-07-03,Compound,Polygon,3.54,USDC,173095138,1.88,6.41
2024-07-03,Compound,Polygon,3.52,USDT,197262868,1.3,7.05
2024-07-03,Compound,Base,3.94,USDC,181221281,3.55,12.82
2024-07-03,Compound,Base,3.38,USDT,184395463,3.38,10.66
2024-07-03,Curve,Ethereum,6.64,USDC,318210636,51.09,0
2024-07-03,Curve,Ethereum,5.82,USDT,333742007,37.9,0
2024-07-03,Curve,Ethereum,6.4,DAI,333551355,37.44,0
2024-07-03,Curve,Arbitrum,6.45,USDC,344935410,4.71,5.79
2024-07-03,Curve,Arbitrum,7.95,USDT,342284291,4.71,16.09
2024-07-03,Curve,Optimism,6.67,USDC,366937721,3.35,7.52
2024-07-03,Curve,Optimism,7.59,DAI,323771021,2.27,7.65
2024-07-03,Curve,Polygon,9.2,USDC,333955641,1.49,7.28
2024-07-03,Curve,Polygon,7.75,USDT,323388917,1.53,8.01
2024-07-03,Curve,Polygon,6.91,DAI,332544697,1.3,8.16
2024-07-03,Curve,Base,7.38,USDC,357856973,3.14,7.05
2024-07-03,Curve,Base,6.8,USDT,315712751,3.14,9.99
2024-07-03,Curve,Base,7.14,DAI,329108617,3.48,12.45
2024-07-03,Uniswap V3,Ethereum,5.39,USDC,93053419,48.06,0
2024-07-03,Uniswap V3,Ethereum,6.16,USDT,90118486,42.11,0
2024-07-03,Uniswap V3,Ethereum,5.53,DAI,104725128,31.13,0
2024-07-03,Uniswap V3,Arbitrum,7.95,USDC,101383187,2.71,9.67
2024-07-03,Uniswap V3,Arbitrum,7.99,USDT,95081533,4.2,8.19
2024-07-03,Uniswap V3,Arbitrum,8.03,DAI,100804634,3.52,9.91
2024-07-03,Uniswap V3,Optimism,7.68,USDC,94969305,2.8,9.09
2024-07-03,Uniswap V3,Optimism,9.0,USDT,97764090,3.75,8.75
2024-07-03,Uniswap V3,Optimism,7.53,DAI,105488360,3.19,8.07
2024-07-03,Uniswap V3,Polygon,8.86,USDC,97217524,1.32,9.5
2024-07-03,Uniswap V3,Polygon,9.87,USDT,102868471,1.77,8.09
2024-07-03,Uniswap V3,Polygon,6.66,DAI,96345374,1.24,7.2
2024-07-03,Uniswap V3,Base,7.79,USDC,94278111,3.09,11.31
2024-07-03,Uniswap V3,Base,10.06,USDT,98450408,3.53,8.56
2024-07-03,Uniswap V3,Base,7.01,DAI,96821318,2.93,10.25
2024-07-03,Yearn,Ethereum,3.75,USDC,125580454,48.16,0
2024-07-03,Yearn,Arbitrum,4.7,USDC,127851804,2.88,6.65
2024-07-03,Yearn,Arbitrum,4.59,USDT,118524761,3.64,17.01
2024-07-03,Yearn,Arbitrum,4.71,DAI,118891164,3.04,11.54
2024-07-03,Yearn,Optimism,4.09,USDC,125906985,2.48,10.31
2024-07-03,Yearn,Optimism,4.55,USDT,132505792,2.65,9.32
2024-07-03,Yearn,Optimism,4.64,DAI,118284686,2.54,7.83
2024-07-03,Yearn,Polygon,5.04,USDC,129574884,1.27,11.72
2024-07-03,Yearn,Polygon,4.6,USDT,124071881,1.12,9.49
2024-07-03,Yearn,Polygon,4.56,DAI,127249284,1.6,9.33
2024-07-03,Yearn,Base,4.56,USDC,123514458,4.15,10.9
2024-07-03,Yearn,Base,4.18,USDT,132976423,3.37,9.67
2024-07-03,Yearn,Base,4.27,DAI,127955159,2.35,9.95
2024-07-03,Pendle,Ethereum,7.75,USDC,82151413,31.78,0
2024-07-03,Pendle,Ethereum,8.6,USDT,75891233,49.76,0
2024-07-03,Pendle,Ethereum,9.4,DAI,83046627,55.1,0
2024-07-03,Pendle,Arbitrum,11.18,USDT,78431392,2.91,7.47
2024-07-03,Pendle,Arbitrum,10.11,DAI,73168464,1.93,10.8
2024-07-03,Pendle,Optimism,8.66,USDC,77089155,3.57,7.91
2024-07-03,Pendle,Optimism,8.56,USDT,71684606,2.88,9.13
2024-07-03,Pendle,Base,10.8,USDC,81084957,3.24,11.67
2024-07-03,Pendle,Base,11.75,USDT,75569370,2.95,12.86
2024-07-03,Pendle,Base,11.11,DAI,81487852,2.73,8.3
2024-07-03,Convex,Ethereum,5.81,USDT,148183723,39.85,0
2024-07-03,Convex,Ethereum,6.06,DAI,150051227,39.53,0
2024-07-03,Balancer,Ethereum,5.98,USDC,117981458,52.91,0
2024-07-03,Balancer,Ethereum,7.8,USDT,115749567,44.3,0
2024-07-03,Balancer,Ethereum,5.36,DAI,106830275,42.52,0
2024-07-03,Balancer,Arbitrum,7.16,USDC,123181292,3.77,10.21
2024-07-03,Balancer,Arbitrum,5.38,USDT,118149266,3.38,11.07
2024-07-03,Balancer,Arbitrum,7.59,DAI,117865165,3.25,14.2
2024-07-03,Balancer,Optimism,8.09,USDC,114503154,3.4,9.49
2024-07-03,Balancer,Optimism,7.33,USDT,117095524,3.07,7.77
2024-07-03,Balancer,Optimism,7.61,DAI,124048149,2.23,8.34
2024-07-03,Balancer,Polygon,7.97,USDC,120793270,1.71,10.92
2024-07-03,Balancer,Polygon,7.53,USDT,124783234,1.33,8.35
2024-07-03,Balancer,Polygon,8.43,DAI,118008245,1.63,7.89
2024-07-03,Balancer,Base,7.06,USDC,108172023,2.91,10.06
2024-07-03,Balancer,Base,6.87,USDT,119150213,4.06,9.83
2024-07-04,Aave,Ethereum,3.19,USDC,286647960,51.23,0
2024-07-04,Aave,Ethereum,2.8,USDT,284237829,39.07,0
2024-07-04,Aave,Ethereum,2.99,DAI,255855611,43.82,0
2024-07-04,Aave,Arbitrum,3.71,USDC,287642653,4.57,14.07
2024-07-04,Aave,Arbitrum,3.93,USDT,264275730,3.73,13.41
2024-07-04,Aave,Arbitrum,4.32,DAI,273581658,3.82,9.93
2024-07-04,Aave,Optimism,3.63,USDC,255446408,4.07,7.55
2024-07-04,Aave,Optimism,3.79,USDT,277067888,2.38,9.04
2024-07-04,Aave,Optimism,3.46,DAI,270876678,2.83,11.42
2024-07-04,Aave,Polygon,4.19,USDC,278909870,1.14,7.31
2024-07-04,Aave,Polygon,4.09,USDT,269807352,1.43,8.83
2024-07-04,Aave,Polygon,4.54,DAI,285481987,1.03,8.3
2024-07-04,Aave,Base,3.88,USDC,264356343,3.24,11.48
2024-07-04,Aave,Base,3.43,USDT,254069251,3.46,7.51
2024-07-04,Aave,Base,3.8,DAI,262640155,2.8,10.26
2024-07-04,Compound,Ethereum,2.65,USDT,183359175,36.91,0
2024-07-04,Compound,Ethereum,2.88,DAI,203581078,37.57,0
2024-07-04,Compound,Arbitrum,3.43,USDC,179395108,3.27,11.97
2024-07-04,Compound,Arbitrum,3.43,USDT,189952200,3.8,8.83
2024-07-04,Compound,Arbitrum,3.31,DAI,188493094,2.57,10.49
2024-07-04,Compound,Optimism,3.65,USDC,192209715,2.25,9.18
2024-07-04,Compound,Optimism,3.35,USDT,203237708,2.98,7.74
2024-07-04,Compound,Optimism,3.53,DAI,189231674,2.96,6.57
2024-07-04,Compound,Polygon,3.5,USDC,205542916,1.09,7.95
2024-07-04,Compound,Polygon,3.77,USDT,199975659,0.99,7.02
2024-07-04,Compound,Polygon,3.77,DAI,197052438,0.85,7.51
2024-07-04,Compound,Base,3.72,USDC,178805442,2.96,12.59
2024-07-04,Compound,Base,3.81,DAI,199284094,3.29,10.38
2024-07-04,Curve,Ethereum,5.4,USDC,385808560,28.94,0
2024-07-04,Curve,Ethereum,6.42,USDT,324536832,36.19,0
2024-07-04,Curve,Ethereum,5.81,DAI,342371626,43.73,0
2024-07-04,Curve,Arbitrum,7.89,USDC,315258781,3.68,14.33
2024-07-04,Curve,Arbitrum,8.29,USDT,346354327,4.96,12.01
2024-07-04,Curve,Arbitrum,7.5,DAI,355197953,3.92,10.52
2024-07-04,Curve,Optimism,7.07,USDC,321754829,3.53,9.38
2024-07-04,Curve,Optimism,6.08,USDT,325946937,2.37,10.02
2024-07-04,Curve,Optimism,7.51,DAI,357653971,3.36,11.22
2024-07-04,Curve,Polygon,9.07,USDC,335007623,1.79,6.89
2024-07-04,Curve,Polygon,6.36,USDT,337065439,1.68,8.75
2024-07-04,Curve,Base,8.05,USDC,344980961,3.39,11.42
2024-07-04,Curve,Base,7.95,USDT,330037612,2.83,7.28
2024-07-04,Curve,Base,6.78,DAI,351426213,2.83,9.71
2024-07-04,Uniswap V3,Ethereum,5.98,USDC,95165412,62.07,0
2024-07-04,Uniswap V3,Ethereum,6.79,USDT,97468740,42.63,0
2024-07-04,Uniswap V3,Ethereum,4.71,DAI,104971584,30.67,0
2024-07-04,Uniswap V3,Arbitrum,7.16,USDC,102155694,2.97,14.94
2024-07-04,Uniswap V3,Arbitrum,5.3,USDT,102951744,4.17,10.46
2024-07-04,Uniswap V3,Arbitrum,8.61,DAI,101617738,3.65,14.41
2024-07-04,Uniswap V3,Optimism,7.53,USDC,103598109,3.11,9.57
2024-07-04,Uniswap V3,Optimism,8.86,USDT,97085774,3.31,10.68
2024-07-04,Uniswap V3,Optimism,9.07,DAI,104917248,2.79,8.33
2024-07-04,Uniswap V3,Polygon,9.92,USDC,102548486,1.32,5.4
2024-07-04,Uniswap V3,Polygon,8.53,USDT,108929255,1.12,9.49
2024-07-04,Uniswap V3,Polygon,10.86,DAI,102348278,1.46,9.33
2024-07-04,Uniswap V3,Base,6.85,USDC,110098427,3.92,12.43
2024-07-04,Uniswap V3,Base,6.73,DAI,100122027,4.15,11.19
2024-07-04,Yearn,Ethereum,3.92,USDC,129799363,34.51,0
2024-07-04,Yearn,Ethereum,3.62,USDT,125694368,36.55,0
2024-07-04,Yearn,Ethereum,3.91,DAI,125707709,45.94,0
2024-07-04,Yearn,Arbitrum,4.67,USDT,130075861,3.48,14.18
2024-07-04,Yearn,Arbitrum,4.62,DAI,125157741,3.29,12.86
2024-07-04,Yearn,Optimism,4.25,DAI,123674638,3.07,8.76
2024-07-04,Yearn,Polygon,5.37,USDC,131377796,1.69,10.34
2024-07-04,Yearn,Polygon,4.76,USDT,122177045,1.16,7.23
2024-07-04,Yearn,Base,4.62,USDC,135211938,2.93,10.91
2024-07-04,Yearn,Base,4.52,USDT,126058149,3.71,5.53
2024-07-04,Yearn,Base,4.63,DAI,123651048,2.69,9.7
2024-07-04,Pendle,Ethereum,10.57,USDC,71341891,23.37,0
2024-07-04,Pendle,Ethereum,9.02,USDT,74051371,30.32,0
2024-07-04,Pendle,Ethereum,10.88,DAI,80216074,40.31,0
2024-07-04,Pendle,Arbitrum,10.42,USDC,86019266,4.05,13.09
2024-07-04,Pendle,Arbitrum,9.15,USDT,83437249,3.67,13.1
2024-07-04,Pendle,Arbitrum,10.03,DAI,74616922,4.33,15.31
2024-07-04,Pendle,Optimism,8.78,USDC,79231559,2.67,10.26
2024-07-04,Pendle,Optimism,8.31,USDT,81742357,3.3,8.63
2024-07-04,Pendle,Optimism,6.36,DAI,75025495,2.79,7.46
2024-07-04,Pendle,Base,8.94,USDC,73611199,3.49,12.91
2024-07-04,Pendle,Base,9.88,USDT,78592769,3.45,11.69
2024-07-04,Convex,Ethereum,5.49,USDC,165458378,35.32,0
2024-07-04,Convex,Ethereum,4.83,USDT,151093818,51.6,0
2024-07-04,Convex,Ethereum,5.81,DAI,169103292,34.1,0
2024-07-04,Balancer,Ethereum,5.59,USDC,115406774,31.52,0
2024-07-04,Balancer,Ethereum,6.23,USDT,111704170,50.42,0
2024-07-04,Balancer,Ethereum,5.38,DAI,115314212,49.25,0
2024-07-04,Balancer,Arbitrum,8.94,USDC,122313491,4.82,11.3
2024-07-04,Balancer,Arbitrum,7.54,USDT,120913432,4.04,13.08
2024-07-04,Balancer,Optimism,6.03,USDC,114155182,3.11,7.71
2024-07-04,Balancer,Optimism,7.05,USDT,120580781,3.9,7.98
2024-07-04,Balancer,Optimism,8.36,DAI,113650241,2.38,7.49
2024-07-04,Balancer,Polygon,8.29,USDC,121123285,1.83,6.7
2024-07-04,Balancer,Polygon,9.65,USDT,114384708,1.35,7.51
2024-07-04,Balancer,Polygon,7.83,DAI,113985121,1.86,9.29
2024-07-04,Balancer,Base,7.45,USDC,118835884,3.41,10.38
2024-07-04,Balancer,Base,7.8,DAI,115648180,2.77,12.83
2024-07-05,Aave,Ethereum,2.91,USDC,285508519,36.25,0
2024-07-05,Aave,Ethereum,2.88,USDT,275106765,39.0,0
2024-07-05,Aave,Ethereum,3.25,DAI,269033427,38.97,0
2024-07-05,Aave,Arbitrum,3.4,USDC,269173503,3.38,11.69
2024-07-05,Aave,Arbitrum,4.07,USDT,267117645,2.82,8.45
2024-07-05,Aave,Optimism,3.68,USDT,273335788,3.31,6.94
2024-07-05,Aave,Optimism,3.52,DAI,274449797,2.84,10.91
2024-07-05,Aave,Polygon,3.69,USDC,267791884,1.86,7.97
2024-07-05,Aave,Polygon,3.95,USDT,270569741,1.07,4.25
2024-07-05,Aave,Polygon,3.65,DAI,248384475,1.4,8.23
2024-07-05,Aave,Base,3.88,USDC,271569537,3.38,8.39
