date,protocol,chain,apy,stablecoin,tvl,gasCost,bridgeFee
2024-07-02,Curve,Polygon,8.06,USDT,320529100,1.95,6.18
2024-07-02,Curve,Polygon,7.39,DAI,333746015,1.59,7.7
2024-07-02,Curve,Base,6.15,USDC,319062757,3.61,7.88
2024-07-02,Curve,Base,8.16,USDT,339116632,3.16,10.17
2024-07-02,Curve,Base,7.51,DAI,336995722,2.84,6.86
2024-07-02,Uniswap V3,Ethereum,6.42,USDC,99672701,22.1,0
2024-07-02,Uniswap V3,Ethereum,6.38,USDT,101055936,44.76,0
2024-07-02,Uniswap V3,Ethereum,5.97,DAI,94974525,31.96,0
2024-07-02,Uniswap V3,Arbitrum,9.94,USDC,91944138,2.16,9.95
2024-07-02,Uniswap V3,Arbitrum,8.5,USDT,102079336,3.92,18.72
2024-07-02,Uniswap V3,Arbitrum,7.56,DAI,104176494,2.67,13.65
2024-07-02,Uniswap V3,Optimism,8.27,USDC,101405828,2.76,7.4
2024-07-02,Uniswap V3,Optimism,8.16,USDT,93569231,3.44,7.25
2024-07-02,Uniswap V3,Polygon,8.72,USDC,91733341,1.84,9.97
2024-07-02,Uniswap V3,Polygon,10.74,USDT,92849561,1.43,7.32
2024-07-02,Uniswap V3,Polygon,7.02,DAI,99611065,1.28,4.81
2024-07-02,Uniswap V3,Base,7.29,USDC,100647464,3.21,8.44
2024-07-02,Uniswap V3,Base,8.93,USDT,105868804,3.11,8.74
2024-07-02,Uniswap V3,Base,7.13,DAI,98597278,3.8,10.76
2024-07-02,Yearn,Ethereum,5.04,USDT,124804312,49.34,0
2024-07-02,Yearn,Ethereum,4.43,DAI,118196843,44.02,0
2024-07-02,Yearn,Arbitrum,5.29,USDC,122019603,2.9,12.55
2024-07-02,Yearn,Arbitrum,5.11,USDT,118032652,3.99,15.33
2024-07-02,Yearn,Optimism,5.39,USDC,123165628,3.13,7.52
2024-07-02,Yearn,Optimism,5.6,USDT,132144058,2.47,10.65
2024-07-02,Yearn,Polygon,5.45,USDT,123543756,1.24,10.09
2024-07-02,Yearn,Polygon,5.57,DAI,128595548,1.69,10.31
2024-07-02,Yearn,Base,4.99,USDC,122740578,3.57,8.13
2024-07-02,Yearn,Base,5.81,USDT,127071654,3.41,9.9
2024-07-02,Pendle,Ethereum,8.2,USDC,81862278,30.23,0
2024-07-02,Pendle,Ethereum,6.39,USDT,80570674,39.76,0
2024-07-02,Pendle,Ethereum,8.65,DAI,75389730,37.49,0
2024-07-02,Pendle,Arbitrum,10.82,USDC,81775399,3.5,14.65
2024-07-02,Pendle,Arbitrum,10.13,USDT,81324181,4.71,8.06
2024-07-02,Pendle,Optimism,10.07,USDC,76849963,3.38,9.52
2024-07-02,Pendle,Optimism,9.2,USDT,75295752,1.95,12.56
2024-07-02,Pendle,Optimism,8.86,DAI,79658510,2.9,11.72
2024-07-02,Pendle,Base,11.81,USDC,76946734,3.62,9.15
2024-07-02,Pendle,Base,10.63,USDT,76595527,3.21,8.55
2024-07-02,Pendle,Base,10.32,DAI,78853832,3.43,8.99
2024-07-02,Convex,Ethereum,6.48,USDC,157539057,41.61,0
2024-07-02,Convex,Ethereum,4.32,USDT,150620173,52.94,0
2024-07-02,Convex,Ethereum,5.05,DAI,149217931,42.2,0
2024-07-02,Balancer,Ethereum,5.93,USDT,109780340,35.6,0
2024-07-02,Balancer,Ethereum,6.04,DAI,106182028,38.28,0
2024-07-02,Balancer,Arbitrum,8.96,USDC,105558856,3.9,13.77
2024-07-02,Balancer,Arbitrum,7.64,USDT,106579946,3.67,10.21
2024-07-02,Balancer,Arbitrum,7.11,DAI,114992454,2.69,19.56
2024-07-02,Balancer,Optimism,6.95,USDC,114662682,2.96,8.84
2024-07-02,Balancer,Optimism,7.11,USDT,118798520,2.45,10.61
2024-07-02,Balancer,Polygon,8.37,USDC,114823294,1.38,9.47
2024-07-02,Balancer,Polygon,7.09,USDT,110738193,0.94,9.03
2024-07-02,Balancer,Polygon,8.55,DAI,119793348,1.64,8.15
2024-07-02,Balancer,Base,8.46,USDC,113650530,3.6,8.58
2024-07-02,Balancer,Base,6.71,USDT,110331672,3.5,8.7
2024-07-02,Balancer,Base,7.79,DAI,116198962,3.08,5.39
2024-07-03,Aave,Ethereum,3.56,USDC,252300003,32.3,0
2024-07-03,Aave,Ethereum,3.57,USDT,246368105,49.42,0
2024-07-03,Aave,Ethereum,3.75,DAI,241701753,34.56,0
2024-07-03,Aave,Arbitrum,5.42,USDC,251419156,2.74,14.01
2024-07-03,Aave,Arbitrum,4.11,USDT,271971183,4.52,14.58
2024-07-03,Aave,Arbitrum,5.9,DAI,261782260,4.09,11.73
2024-07-03,Aave,Optimism,5.06,USDT,281824924,3.0,8.63
2024-07-03,Aave,Optimism,5.13,DAI,275758207,3.34,12.06
2024-07-03,Aave,Polygon,4.81,USDC,276287693,1.8,7.19
2024-07-03,Aave,Polygon,5.06,USDT,277058847,1.63,11.66
2024-07-03,Aave,Polygon,4.42,DAI,263440976,1.69,9.04
2024-07-03,Aave,Base,4.32,USDC,264148205,3.22,10.59
2024-07-03,Aave,Base,3.37,USDT,282571989,3.49,8.25
2024-07-03,Aave,Base,4.1,DAI,267629042,4.25,9.92
2024-07-03,Compound,Ethereum,3.63,USDC,182254491,36.58,0
2024-07-03,Compound,Ethereum,3.41,DAI,176891052,49.59,0
2024-07-03,Compound,Arbitrum,4.69,USDC,200628782,3.41,12.74
2024-07-03,Compound,Arbitrum,4.73,USDT,181840314,4.78,11.68
2024-07-03,Compound,Arbitrum,4.91,DAI,182109613,2.97,10.79
2024-07-03,Compound,Optimism,4.1,USDC,186120074,2.89,11.15
2024-07-03,Compound,Optimism,3.65,USDT,202495130,3.37,9.67
2024-07-03,Compound,Optimism,4.08,DAI,191526593,2.26,8.73
2024-07-03,Compound,Polygon,4.9,USDC,190283520,1.32,5.88
2024-07-03,Compound,Polygon,4.11,USDT,183073265,1.8,9.4
2024-07-03,Compound,Polygon,5.0,DAI,199712459,1.21,9.48
2024-07-03,Compound,Base,4.12,USDC,193957044,3.18,12.79
2024-07-03,Compound,Base,4.31,USDT,198400842,3.5,13.23
2024-07-03,Compound,Base,4.22,DAI,184751851,3.65,9.17
2024-07-03,Curve,Ethereum,5.89,USDC,351790717,42.81,0
2024-07-03,Curve,Ethereum,6.59,USDT,357897184,53.48,0
2024-07-03,Curve,Ethereum,5.88,DAI,340163547,37.34,0
2024-07-03,Curve,Arbitrum,7.12,USDC,343772095,3.47,13.38
2024-07-03,Curve,Arbitrum,7.66,USDT,342511414,3.25,11.92
2024-07-03,Curve,Arbitrum,6.72,DAI,324016805,3.75,11.38
2024-07-03,Curve,Optimism,6.83,USDC,339200710,3.25,6.8
2024-07-03,Curve,Optimism,7.8,USDT,328334922,3.15,8.43
2024-07-03,Curve,Optimism,5.59,DAI,343938435,2.35,9.68
2024-07-03,Curve,Polygon,7.34,USDC,314468065,2.1,8.53
2024-07-03,Curve,Polygon,7.38,USDT,328833605,1.46,8.14
2024-07-03,Curve,Base,6.55,USDC,346931626,3.04,8.88
2024-07-03,Curve,Base,6.32,USDT,315298995,3.53,11.95
2024-07-03,Curve,Base,6.23,DAI,317601185,3.44,9.1
2024-07-03,Uniswap V3,Ethereum,8.17,USDC,98165033,46.76,0
2024-07-03,Uniswap V3,Ethereum,6.42,USDT,103563143,36.07,0
2024-07-03,Uniswap V3,Ethereum,7.68,DAI,110542757,32.83,0
2024-07-03,Uniswap V3,Arbitrum,7.86,USDC,93890582,2.36,14.56
2024-07-03,Uniswap V3,Arbitrum,9.02,USDT,98387504,3.13,8.36
2024-07-03,Uniswap V3,Arbitrum,8.26,DAI,100175158,3.32,10.91
2024-07-03,Uniswap V3,Optimism,7.46,USDC,98618279,3.52,9.72
2024-07-03,Uniswap V3,Optimism,6.92,USDT,95641297,2.91,11.69
2024-07-03,Uniswap V3,Optimism,6.83,DAI,101815391,3.2,11.28
2024-07-03,Uniswap V3,Polygon,6.69,USDC,93174156,1.71,7.96
2024-07-03,Uniswap V3,Polygon,9.69,DAI,101900760,1.67,6.61
2024-07-03,Uniswap V3,Base,7.84,USDC,101207682,3.32,8.76
2024-07-03,Uniswap V3,Base,7.46,USDT,96688475,3.39,10.96
2024-07-03,Yearn,Ethereum,4.97,USDC,125255662,41.05,0
2024-07-03,Yearn,Ethereum,3.84,USDT,123605797,44.02,0
2024-07-03,Yearn,Ethereum,4.84,DAI,124152748,36.87,0
2024-07-03,Yearn,Arbitrum,5.43,USDC,129631741,3.1,7.89
2024-07-03,Yearn,Arbitrum,5.57,USDT,123310697,3.38,8.8
2024-07-03,Yearn,Arbitrum,4.82,DAI,115745101,3.66,12.35
2024-07-03,Yearn,Optimism,6.5,USDC,129801014,3.4,5.57
2024-07-03,Yearn,Optimism,6.03,USDT,131086768,2.59,9.15
2024-07-03,Yearn,Optimism,5.16,DAI,126318227,3.64,9.74
2024-07-03,Yearn,Polygon,6.19,USDC,122064821,1.61,8.21
2024-07-03,Yearn,Polygon,5.47,USDT,124234521,0.81,8.58
2024-07-03,Yearn,Polygon,5.88,DAI,122031784,1.56,7.81
2024-07-03,Yearn,Base,5.18,USDC,123715138,3.67,9.18
2024-07-03,Yearn,Base,6.71,USDT,120755726,3.98,7.8
2024-07-03,Yearn,Base,5.37,DAI,121964729,3.94,7.39
2024-07-03,Pendle,Ethereum,7.34,USDC,87205070,29.69,0
2024-07-03,Pendle,Ethereum,9.35,USDT,84392583,52.87,0
2024-07-03,Pendle,Ethereum,10.04,DAI,78345549,46.86,0
2024-07-03,Pendle,Arbitrum,9.92,USDC,84730808,3.56,15.74
2024-07-03,Pendle,Arbitrum,8.33,USDT,86974070,4.18,11.81
2024-07-03,Pendle,Arbitrum,9.65,DAI,84567073,4.55,12.42
2024-07-03,Pendle,Optimism,9.94,USDT,74739538,3.11,9.55
2024-07-03,Pendle,Optimism,10.17,DAI,83195119,1.59,8.65
2024-07-03,Pendle,Base,9.3,USDC,78774333,3.15,10.84
2024-07-03,Pendle,Base,9.98,USDT,80799822,3.34,5.6
2024-07-03,Pendle,Base,11.01,DAI,80962737,3.4,8.49
2024-07-03,Convex,Ethereum,5.71,USDC,164290937,31.7,0
2024-07-03,Convex,Ethereum,5.64,USDT,164077002,36.21,0
2024-07-03,Convex,Ethereum,5.02,DAI,161177234,43.08,0
2024-07-03,Balancer,Ethereum,6.3,USDC,109185211,38.66,0
2024-07-03,Balancer,Ethereum,6.44,USDT,122581517,39.67,0
2024-07-03,Balancer,Ethereum,5.43,DAI,110955078,44.01,0
2024-07-03,Balancer,Arbitrum,7.98,USDT,119031594,4.28,14.57
2024-07-03,Balancer,Arbitrum,5.72,DAI,115465527,3.66,10.72
2024-07-03,Balancer,Optimism,6.96,USDC,115689447,2.66,7.38
2024-07-03,Balancer,Optimism,8.17,USDT,115867570,2.88,7.68
2024-07-03,Balancer,Optimism,6.34,DAI,117585528,1.91,7.22
2024-07-03,Balancer,Polygon,7.02,USDC,111401248,1.42,8.73
2024-07-03,Balancer,Base,9.06,USDC,114194215,3.35,13.98
2024-07-03,Balancer,Base,7.54,USDT,120554950,3.21,7.22
2024-07-03,Balancer,Base,8.2,DAI,115486910,3.85,8.76
2024-07-04,Aave,Ethereum,3.4,USDT,268870641,43.24,0
2024-07-04,Aave,Arbitrum,5.36,USDC,235795498,3.64,9.39
2024-07-04,Aave,Arbitrum,4.85,USDT,251206662,4.03,9.19
2024-07-04,Aave,Arbitrum,5.28,DAI,265523625,3.76,12.83
2024-07-04,Aave,Optimism,4.11,USDC,290517509,2.67,6.6
2024-07-04,Aave,Optimism,4.4,USDT,259283497,3.03,13.66
2024-07-04,Aave,Optimism,4.65,DAI,262914150,3.36,9.71
2024-07-04,Aave,Polygon,5.0,USDC,262490411,1.15,9.86
2024-07-04,Aave,Polygon,5.02,USDT,267689320,1.67,7.78
2024-07-04,Aave,Polygon,4.78,DAI,267115058,1.59,9.35
2024-07-04,Aave,Base,4.71,USDC,266181963,3.59,13.53
2024-07-04,Aave,Base,4.71,USDT,254322062,3.43,7.15
2024-07-04,Aave,Base,4.46,DAI,251795165,3.64,7.63
2024-07-04,Compound,Ethereum,3.06,USDC,181855052,43.05,0
2024-07-04,Compound,Ethereum,3.65,DAI,196674023,29.83,0
2024-07-04,Compound,Arbitrum,4.05,USDC,195114463,3.74,8.99
2024-07-04,Compound,Arbitrum,4.38,USDT,197970766,3.58,13.29
2024-07-04,Compound,Optimism,3.64,USDC,192660904,3.55,9.55
2024-07-04,Compound,Optimism,4.15,USDT,198610988,3.03,11.38
2024-07-04,Compound,Optimism,4.56,DAI,198088707,3.21,8.0
2024-07-04,Compound,Polygon,4.52,USDC,196467854,1.56,6.87
2024-07-04,Compound,Polygon,4.27,USDT,192925784,1.91,10.92
2024-07-04,Compound,Polygon,4.47,DAI,192043123,1.28,6.77
2024-07-04,Compound,Base,3.86,USDC,217012780,3.21,9.13
2024-07-04,Compound,Base,4.27,USDT,185491991,3.12,10.91
2024-07-04,Compound,Base,4.22,DAI,177563697,3.8,8.73
2024-07-04,Curve,Ethereum,4.96,USDC,320498987,47.53,0
2024-07-04,Curve,Ethereum,5.94,USDT,335276224,29.36,0
2024-07-04,Curve,Ethereum,5.39,DAI,377021849,46.86,0
2024-07-04,Curve,Arbitrum,7.27,USDC,339690867,4.23,15.81
2024-07-04,Curve,Arbitrum,7.22,USDT,341418844,2.52,9.56
2024-07-04,Curve,Arbitrum,7.49,DAI,354362105,5.59,12.35
2024-07-04,Curve,Optimism,7.01,USDC,332978108,3.75,8.03
2024-07-04,Curve,Optimism,6.09,DAI,354050160,2.6,8.47
2024-07-04,Curve,Polygon,7.53,USDC,337503558,1.14,9.62
2024-07-04,Curve,Polygon,7.34,USDT,338000246,1.81,9.73
2024-07-04,Curve,Base,7.14,USDC,320337472,3.82,12.15
2024-07-04,Curve,Base,7.4,USDT,358544033,3.36,8.81
2024-07-04,Curve,Base,7.15,DAI,317465396,3.45,8.88
2024-07-04,Uniswap V3,Ethereum,5.6,USDC,102962023,51.72,0
2024-07-04,Uniswap V3,Ethereum,6.0,USDT,102506151,51.88,0
2024-07-04,Uniswap V3,Ethereum,6.46,DAI,96993983,56.07,0
2024-07-04,Uniswap V3,Arbitrum,7.51,USDC,110217204,2.51,7.85
2024-07-04,Uniswap V3,Arbitrum,8.19,USDT,95753834,3.46,12.32
2024-07-04,Uniswap V3,Arbitrum,6.88,DAI,105194636,3.37,10.02
2024-07-04,Uniswap V3,Optimism,8.2,USDC,102526942,2.07,10.9
2024-07-04,Uniswap V3,Optimism,7.63,USDT,100260151,2.65,10.11
2024-07-04,Uniswap V3,Optimism,7.13,DAI,101213164,2.84,7.66
2024-07-04,Uniswap V3,Polygon,7.87,USDC,98266334,0.96,7.34
2024-07-04,Uniswap V3,Polygon,7.59,USDT,102523627,1.55,9.27
2024-07-04,Uniswap V3,Base,7.73,USDC,95381931,3.13,10.64
2024-07-04,Uniswap V3,Base,6.65,USDT,110024569,2.77,9.97
2024-07-04,Uniswap V3,Base,8.05,DAI,96883802,3.15,9.34
2024-07-04,Yearn,Ethereum,4.79,DAI,126472712,42.32,0
2024-07-04,Yearn,Arbitrum,5.82,USDC,124285802,3.28,14.51
2024-07-04,Yearn,Arbitrum,6.0,USDT,122540689,3.97,11.31
2024-07-04,Yearn,Arbitrum,4.51,DAI,129380182,4.25,14.65
2024-07-04,Yearn,Optimism,5.46,USDC,132497192,2.7,11.73
2024-07-04,Yearn,Optimism,5.72,USDT,128798620,2.88,7.65
2024-07-04,Yearn,Optimism,4.91,DAI,119321030,3.06,8.97
2024-07-04,Yearn,Polygon,7.14,USDC,125879231,1.07,8.2
2024-07-04,Yearn,Base,5.54,USDT,128227089,2.86,6.99
2024-07-04,Yearn,Base,5.87,DAI,118858015,3.55,10.57
2024-07-04,Pendle,Ethereum,9.81,USDC,82572597,47.8,0
2024-07-04,Pendle,Ethereum,9.6,USDT,77640074,36.96,0
2024-07-04,Pendle,Ethereum,8.55,DAI,81444107,47.85,0
2024-07-04,Pendle,Arbitrum,9.81,USDC,78608758,2.74,13.63
2024-07-04,Pendle,Arbitrum,11.57,USDT,87419553,3.37,9.67
2024-07-04,Pendle,Arbitrum,13.15,DAI,87929786,4.09,11.55
2024-07-04,Pendle,Optimism,10.6,USDC,84570957,2.88,9.15
2024-07-04,Pendle,Optimism,8.67,DAI,74141869,2.63,11.42
2024-07-04,Pendle,Base,10.12,USDC,74526898,3.61,15.25
2024-07-04,Pendle,Base,10.06,USDT,74530034,3.28,9.49
2024-07-04,Pendle,Base,9.57,DAI,82355353,3.84,12.32
2024-07-04,Convex,Ethereum,6.0,USDC,151992258,39.18,0
2024-07-04,Convex,Ethereum,5.55,USDT,144186122,48.66,0
2024-07-04,Convex,Ethereum,5.59,DAI,160643415,45.49,0
2024-07-04,Balancer,Ethereum,7.39,USDC,110934997,46.57,0
2024-07-04,Balancer,Ethereum,5.77,USDT,115915660,36.55,0
2024-07-04,Balancer,Ethereum,5.38,DAI,123347514,36.74,0
2024-07-04,Balancer,Arbitrum,7.67,USDC,120985465,3.85,15.32
2024-07-04,Balancer,Arbitrum,7.38,USDT,121259946,3.68,10.38
2024-07-04,Balancer,Optimism,8.13,DAI,118979307,2.98,8.92
2024-07-04,Balancer,Polygon,7.87,USDC,119223280,1.33,6.27
2024-07-04,Balancer,Polygon,7.11,DAI,114436809,1.4,8.71
2024-07-04,Balancer,Base,7.63,USDC,110730091,3.68,11.59
2024-07-04,Balancer,Base,7.71,USDT,113085184,4.26,8.66
2024-07-04,Balancer,Base,6.23,DAI,117869639,4.04,11.96
2024-07-05,Aave,Ethereum,2.99,USDC,296545007,58.87,0
2024-07-05,Aave,Ethereum,4.37,USDT,264978715,39.86,0
2024-07-05,Aave,Ethereum,4.42,DAI,261289859,50.52,0
2024-07-05,Aave,Arbitrum,4.38,USDC,260016193,1.89,12.76
2024-07-05,Aave,Arbitrum,4.67,USDT,257071327,3.12,10.74
2024-07-05,Aave,Arbitrum,4.78,DAI,280857111,4.4,5.87
2024-07-05,Aave,Optimism,4.65,USDC,289980424,3.48,10.68
2024-07-05,Aave,Optimism,3.99,DAI,278191167,3.68,9.06
2024-07-05,Aave,Polygon,5.86,USDC,273775529,1.66,4.03
2024-07-05,Aave,Polygon,4.63,DAI,269681956,2.0,6.08
2024-07-05,Aave,Base,4.18,USDC,264656986,3.08,9.94
2024-07-05,Aave,Base,4.23,USDT,282521877,4.16,11.39
2024-07-05,Aave,Base,4.44,DAI,280805220,3.56,9.83
2024-07-05,Compound,Ethereum,3.15,USDC,194474720,38.73,0
2024-07-05,Compound,Ethereum,3.35,USDT,184247037,46.42,0
2024-07-05,Compound,Ethereum,3.33,DAI,211722213,56.68,0
2024-07-05,Compound,Arbitrum,3.5,USDC,209057069,2.88,16.28
2024-07-05,Compound,Arbitrum,4.04,USDT,184415586,3.23,13.78
